"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200001765","0","0200001765","W5059544_750ml","53.87","750ml","5059544","White - Sparkling","2021","Aurore Casanova Pinot Noir Champagne Grand Cru Les Petites Vignes Puisieulx","Aurore Casanova","Pinot Noir","Les Petites Vignes","Puisieulx","France","Champagne","Unknown","Champagne Grand Cru","","Mailing List","1/3/2022","OrderId:500000080","Kitchen","99-A"
"200001767","0","0200001767","W4203775_750ml","100.31","750ml","4203775","White - Sparkling","2017","Chartogne-Taillet Champagne Extra Brut Orizeaux","Chartogne-Taillet","Pinot Noir","Extra Brut","Orizeaux","France","Champagne","Unknown","Champagne","","Mailing List","2/11/2022","OrderId:500000083","Home Cellar","51-A"
"200001768","0","0200001768","W2800894_750ml","113.26","750ml","2800894","Red","2016","Rhys Pinot Noir Alpine Vineyard","Rhys","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","WineBid","2/10/2022","OrderId:100000608","Kitchen","77-C"
"200001769","0","0200001769","W2898389_750ml","144.16","750ml","2898389","Red","2016","Domaine Lignier-Michelot Clos de la Roche","Domaine Lignier-Michelot","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru","","Chambers Street","2/1/2022","OrderId:100000609","Home Cellar","49-F"
"200001770","0","0200001770","W2898389_750ml","144.16","750ml","2898389","Red","2016","Domaine Lignier-Michelot Clos de la Roche","Domaine Lignier-Michelot","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru","","Chambers Street","2/1/2022","OrderId:100000609","Off-site Storage","35-D"
"200001774","0","0200001774","W5435678_375ml","35.40","375ml","5435678","White - Sparkling","1001","Kobayashi Winery Pinot Noir Nikko Celilo Vineyard","Kobayashi Winery","Pinot Noir","Nikko","Celilo Vineyard","USA","Washington","Columbia Valley","Columbia Valley","","Liner & Elsen","2/3/2022","OrderId:100000611","Home Cellar","36-A"
"200001775","0","0200001775","W5435678_375ml","35.40","375ml","5435678","White - Sparkling","1001","Kobayashi Winery Pinot Noir Nikko Celilo Vineyard","Kobayashi Winery","Pinot Noir","Nikko","Celilo Vineyard","USA","Washington","Columbia Valley","Columbia Valley","","Liner & Elsen","2/3/2022","OrderId:100000611","Home Cellar","20-B"
"200001776","0","0200001776","W4281111_750ml","193.87","750ml","4281111","Red","2019","Corison Cabernet Sauvignon Kronos Vineyard","Corison","Cabernet Sauvignon","Unknown","Kronos Vineyard","USA","California","Napa Valley","Napa Valley","","Mailing List","2/2/2022","OrderId:500000082","Home Cellar","94-F"
"200001777","0","0200001777","W4281111_750ml","193.87","750ml","4281111","Red","2019","Corison Cabernet Sauvignon Kronos Vineyard","Corison","Cabernet Sauvignon","Unknown","Kronos Vineyard","USA","California","Napa Valley","Napa Valley","","Mailing List","2/2/2022","OrderId:500000082","Kitchen","41-A"
"200001779","0","0200001779","W4281111_750ml","193.87","750ml","4281111","Red","2019","Corison Cabernet Sauvignon Kronos Vineyard","Corison","Cabernet Sauvignon","Unknown","Kronos Vineyard","USA","California","Napa Valley","Napa Valley","","Mailing List","2/2/2022","OrderId:500000082","Off-site Storage","44-B"
"200001780","0","0200001780","W4281111_750ml","193.87","750ml","4281111","Red","2019","Corison Cabernet Sauvignon Kronos Vineyard","Corison","Cabernet Sauvignon","Unknown","Kronos Vineyard","USA","California","Napa Valley","Napa Valley","","Mailing List","2/2/2022","OrderId:500000082","Kitchen","66-A"
"200001781","0","0200001781","W4281111_750ml","193.87","750ml","4281111","Red","2019","Corison Cabernet Sauvignon Kronos Vineyard","Corison","Cabernet Sauvignon","Unknown","Kronos Vineyard","USA","California","Napa Valley","Napa Valley","","Mailing List","2/2/2022","OrderId:500000082","Off-site Storage","21-F"
"200001782","0","0200001782","W4281111_750ml","193.87","750ml","4281111","Red","2019","Corison Cabernet Sauvignon Kronos Vineyard","Corison","Cabernet Sauvignon","Unknown","Kronos Vineyard","USA","California","Napa Valley","Napa Valley","","Mailing List","2/2/2022","OrderId:500000082","Home Cellar","74-A"
"200001783","0","0200001783","W4281111_750ml","193.87","750ml","4281111","Red","2019","Corison Cabernet Sauvignon Kronos Vineyard","Corison","Cabernet Sauvignon","Unknown","Kronos Vineyard","USA","California","Napa Valley","Napa Valley","","Mailing List","2/2/2022","OrderId:500000082","Kitchen","13-A"
"200001784","0","0200001784","W4281111_750ml","193.87","750ml","4281111","Red","2019","Corison Cabernet Sauvignon Kronos Vineyard","Corison","Cabernet Sauvignon","Unknown","Kronos Vineyard","USA","California","Napa Valley","Napa Valley","","Mailing List","2/2/2022","OrderId:500000082","Home Cellar",""
"200001785","0","0200001785","W4281111_750ml","193.87","750ml","4281111","Red","2019","Corison Cabernet Sauvignon Kronos Vineyard","Corison","Cabernet Sauvignon","Unknown","Kronos Vineyard","USA","California","Napa Valley","Napa Valley","","Mailing List","2/2/2022","OrderId:500000082","Home Cellar","61-A"
"200001786","0","0200001786","W5270725_750ml","46.89","750ml","5270725","Red","2023","L'Arlésienne Chiroubles Châtenay","L'Arlésienne","Gamay","Unknown","Châtenay","France","Burgundy","Beaujolais","Chiroubles","top-shoulder fill","K&L Auctions","2/24/2022","OrderId:100000613","Off-site Storage","48-C"
"200001787","0","0200001787","W5270725_750ml","46.89","750ml","5270725","Red","2023","L'Arlésienne Chiroubles Châtenay","L'Arlésienne","Gamay","Unknown","Châtenay","France","Burgundy","Beaujolais","Chiroubles","","K&L Auctions","2/24/2022","OrderId:100000613","Home Cellar","39-A"
"200001788","0","0200001788","W5270725_750ml","46.89","750ml","5270725","Red","2023","L'Arlésienne Chiroubles Châtenay","L'Arlésienne","Gamay","Unknown","Châtenay","France","Burgundy","Beaujolais","Chiroubles","","K&L Auctions","2/24/2022","OrderId:100000613","Kitchen",""
"200001789","0","0200001789","W5270110_750ml","121.93","750ml","5270110","Red","2023","Hubert Lignier Chambolle-Musigny Les Bussieres","Hubert Lignier","Pinot Noir","Unknown","Les Bussieres","France","Burgundy","Côte de Nuits","Chambolle-Musigny","","Mailing List","2/2/2022","OrderId:500000082","Home Cellar","05-B"
"200001790","0","0200001790","W5270110_750ml","121.93","750ml","5270110","Red","2023","Hubert Lignier Chambolle-Musigny Les Bussieres","Hubert Lignier","Pinot Noir","Unknown","Les Bussieres","France","Burgundy","Côte de Nuits","Chambolle-Musigny","","Mailing List","2/2/2022","OrderId:500000082","Home Cellar","08-F"
"200001791","0","0200001791","W5270110_750ml","121.93","750ml","5270110","Red","2023","Hubert Lignier Chambolle-Musigny Les Bussieres","Hubert Lignier","Pinot Noir","Unknown","Les Bussieres","France","Burgundy","Côte de Nuits","Chambolle-Musigny","","Mailing List","2/2/2022","OrderId:500000082","Home Cellar","52-F"
"200001792","0","0200001792","W2787087_750ml","94.02","750ml","2787087","Red","2015","Abeja Merlot","Abeja","Merlot","Unknown","Unknown","USA","Washington","Columbia Valley","Columbia Valley","","Mailing List","2/11/2022","OrderId:500000083","Home Cellar",""
"200001793","0","0200001793","W2787087_750ml","94.02","750ml","2787087","Red","2015","Abeja Merlot","Abeja","Merlot","Unknown","Unknown","USA","Washington","Columbia Valley","Columbia Valley","","Mailing List","2/11/2022","OrderId:500000083","Home Cellar","19-B"
"200001794","0","0200001794","W2580743_750ml","137.14","750ml","2580743","Red","2015","Littorai Pinot Noir Savoy Vineyard","Littorai","Pinot Noir","Unknown","Savoy Vineyard","USA","California","North Coast","Anderson Valley","","Mailing List","2/2/2022","OrderId:500000082","Kitchen","53-F"
"200001796","0","0200001796","W5315534_750ml","133.76","750ml","5315534","White - Sparkling","2019","Bérêche et Fils Champagne Premier Cru Le Cran","Bérêche et Fils","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Mailing List","2/2/2022","OrderId:500000082","Off-site Storage","59-D"
"200001797","0","0200001797","W5526005_750ml","65.28","750ml","5526005","Red","2023","Cameron Pinot Noir Abbey Ridge","Cameron","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","","Mailing List","2/2/2022","OrderId:500000082","Home Cellar","51-C"
"200001798","0","0200001798","W5526005_750ml","65.28","750ml","5526005","Red","2023","Cameron Pinot Noir Abbey Ridge","Cameron","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","","Mailing List","2/2/2022","OrderId:500000082","Home Cellar","94-E"
"200001799","0","0200001799","W1964263_750ml","733.08","750ml","1964263","Red","2013","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin 1er Cru Clos St. Jacques","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","WineBid","2/18/2022","OrderId:100000619","Off-site Storage","45-F"
"200001800","0","0200001800","W1964263_750ml","733.08","750ml","1964263","Red","2013","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin 1er Cru Clos St. Jacques","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","WineBid","2/18/2022","OrderId:100000619","Home Cellar","77-F"
"200001801","0","0200001801","W2921866_750ml","83.68","750ml","2921866","Red","2016","Bartolo Mascarello Langhe Nebbiolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","","Flatiron Wines","2/16/2022","OrderId:100000620","Off-site Storage",""
"200001802","0","0200001802","W2921866_750ml","83.68","750ml","2921866","Red","2016","Bartolo Mascarello Langhe Nebbiolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","","Flatiron Wines","2/16/2022","OrderId:100000620","Home Cellar","22-D"
"200001803","0","0200001803","W2921866_750ml","83.68","750ml","2921866","Red","2016","Bartolo Mascarello Langhe Nebbiolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","","Flatiron Wines","2/16/2022","OrderId:100000620","Home Cellar","09-A"
"200001804","0","0200001804","W1847981_750ml","59.01","750ml","1847981","Red","2013","Patricia Green Cellars Pinot Noir Coury Clone Freedom Hill Vineyard","Patricia Green Cellars","Pinot Noir","Coury Clone","Freedom Hill Vineyard","USA","Oregon","Willamette Valley","Willamette Valley","","K&L Wine Merchants","2/16/2022","OrderId:100000621","Home Cellar","03-F"
"200001807","0","0200001807","W5584242_750ml","50.15","750ml","5584242","Red","2023","Rhys Pinot Noir Clarke Ranch","Rhys","Pinot Noir","Unknown","Clarke Ranch","USA","California","North Coast","Mendocino County","","K&L Wine Merchants","2/18/2022","OrderId:100000622","Off-site Storage","21-D"
"200001808","0","0200001808","W5584242_750ml","50.15","750ml","5584242","Red","2023","Rhys Pinot Noir Clarke Ranch","Rhys","Pinot Noir","Unknown","Clarke Ranch","USA","California","North Coast","Mendocino County","","K&L Wine Merchants","2/18/2022","OrderId:100000622","Kitchen","99-A"
"200001810","0","0200001810","W5584242_750ml","50.15","750ml","5584242","Red","2023","Rhys Pinot Noir Clarke Ranch","Rhys","Pinot Noir","Unknown","Clarke Ranch","USA","California","North Coast","Mendocino County","","K&L Wine Merchants","2/18/2022","OrderId:100000622","Kitchen","72-B"
"200001811","0","0200001811","W5584242_750ml","50.15","750ml","5584242","Red","2023","Rhys Pinot Noir Clarke Ranch","Rhys","Pinot Noir","Unknown","Clarke Ranch","USA","California","North Coast","Mendocino County","","K&L Wine Merchants","2/18/2022","OrderId:100000622","Home Cellar","58-A"
"200001812","0","0200001812","W5584242_750ml","50.15","750ml","5584242","Red","2023","Rhys Pinot Noir Clarke Ranch","Rhys","Pinot Noir","Unknown","Clarke Ranch","USA","California","North Coast","Mendocino County","","K&L Wine Merchants","2/18/2022","OrderId:100000622","Off-site Storage",""
"200001813","0","0200001813","W5584242_750ml","50.15","750ml","5584242","Red","2023","Rhys Pinot Noir Clarke Ranch","Rhys","Pinot Noir","Unknown","Clarke Ranch","USA","California","North Coast","Mendocino County","","K&L Wine Merchants","2/18/2022","OrderId:100000622","Off-site Storage",""
"200001818","0","0200001818","W4888347_750ml","184.74","750ml","4888347","Red","2022","Domaine Berthaut-Gerbet Clos Vougeot","Domaine Berthaut-Gerbet","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru","","Winery Direct","3/25/2022","OrderId:500000086","Kitchen","45-E"
"200001819","0","0200001819","W4235134_750ml","78.42","750ml","4235134","Red","2020","Hubert Lignier Nuits-Saint-Georges Les Poisets","Hubert Lignier","Pinot Noir","Unknown","Les Poisets","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges","","List Allocation","3/13/2022","OrderId:500000085","Home Cellar",""
"200001826","0","0200001826","W4539441_750ml","455.72","750ml","4539441","Red","2021","Joseph Drouhin Chambolle-Musigny 1er Cru Les Amoureuses","Joseph Drouhin","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Vinopolis","3/19/2022","OrderId:100000630","Kitchen","87-A"
"200001827","0","0200001827","W4539441_750ml","455.72","750ml","4539441","Red","2021","Joseph Drouhin Chambolle-Musigny 1er Cru Les Amoureuses","Joseph Drouhin","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Vinopolis","3/19/2022","OrderId:100000630","Kitchen","97-E"
"200001828","0","0200001828","W4539441_750ml","455.72","750ml","4539441","Red","2021","Joseph Drouhin Chambolle-Musigny 1er Cru Les Amoureuses","Joseph Drouhin","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Vinopolis","3/19/2022","OrderId:100000630","Home Cellar","03-C"
"200001830","0","0200001830","W2061850_750ml","40.94","750ml","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","Failla","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","Astor Wines","3/16/2022","OrderId:100000631","Home Cellar","75-C"
"200001832","0","0200001832","W2061850_750ml","40.94","750ml","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","Failla","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","Astor Wines","3/16/2022","OrderId:100000631","Kitchen","95-B"
"200001836","0","0200001836","W3154108_375ml","17.65","375ml","3154108","Red","2017","Rene Rostaing Côte-Rôtie Cuvée Classique Ampodium","Rene Rostaing","Syrah","Cuvée Classique Ampodium","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie","","Flatiron Wines","3/24/2022","OrderId:100000633","Off-site Storage","14-E"
"200001838","0","0200001838","W4884120_750ml","192.73","750ml","4884120","Red","2022","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","Hubert Lignier","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Winery Direct","3/25/2022","OrderId:500000086","Off-site Storage","40-E"
"200001839","0","0200001839","W4884120_750ml","192.73","750ml","4884120","Red","2022","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","Hubert Lignier","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Winery Direct","3/25/2022","OrderId:500000086","Home Cellar","21-B"
"200001842","0","0200001842","W4116637_750ml","41.19","750ml","4116637","Red","2021","Hirsch Vineyards Pinot Noir Reserve","Hirsch Vineyards","Pinot Noir","Reserve","Unknown","USA","California","Sonoma County","Sonoma Coast","","Flatiron Wines","3/1/2022","OrderId:100000636","Home Cellar","89-D"
"200001843","0","0200001843","W4116637_750ml","41.19","750ml","4116637","Red","2021","Hirsch Vineyards Pinot Noir Reserve","Hirsch Vineyards","Pinot Noir","Reserve","Unknown","USA","California","Sonoma County","Sonoma Coast","","Flatiron Wines","3/1/2022","OrderId:100000636","Kitchen","28-D"
"200001844","0","0200001844","W4116637_750ml","41.19","750ml","4116637","Red","2021","Hirsch Vineyards Pinot Noir Reserve","Hirsch Vineyards","Pinot Noir","Reserve","Unknown","USA","California","Sonoma County","Sonoma Coast","","Flatiron Wines","3/1/2022","OrderId:100000636","Home Cellar","06-A"
"200001846","0","0200001846","W5241287_750ml","54.18","750ml","5241287","Red","2023","Hirsch Vineyards Pinot Noir San Andreas Fault","Hirsch Vineyards","Pinot Noir","San Andreas Fault","Unknown","USA","California","Sonoma County","Sonoma Coast","","Astor Wines","3/8/2022","OrderId:100000637","Off-site Storage","89-D"
"200001847","0","0200001847","W5241287_750ml","54.18","750ml","5241287","Red","2023","Hirsch Vineyards Pinot Noir San Andreas Fault","Hirsch Vineyards","Pinot Noir","San Andreas Fault","Unknown","USA","California","Sonoma County","Sonoma Coast","","Astor Wines","3/8/2022","OrderId:100000637","Kitchen","24-F"
"200001849","0","0200001849","W3916134_750ml","98.41","750ml","3916134","White","2020","Schäfer-Fröhlich Bockenauer Felseneck Riesling Großes Gewächs","Schäfer-Fröhlich","Riesling","Großes Gewächs","Bockenauer Felseneck","Germany","Nahe","Unknown","Unknown","","Winery Direct","3/25/2022","OrderId:500000086","Off-site Storage","95-D"
