"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50000419","4298451","Red","2/2/2020","2020","2","2","750ml","Drank from my cellar","USD","53.19","53.19","0","USD","","OrderId:100000141","","Home Cellar","16-E","2013","Rhys Pinot Noir Family Farm Vineyard","USA, California, San Francisco Bay, San Mateo County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Family Farm Vineyard","USA","California","San Francisco Bay","San Mateo County"
"50000420","4556766","Red","3/27/2022","2022","3","27","750ml","Drank from my cellar","USD","74.51","74.51","0","USD","ribeye on the grill with Sam","OrderId:500000017","","Off-site Storage","24-D","2018","Franck Pascal Coteaux Champenois Confiance Rouge","France, Champagne, Coteaux Champenois","Red","Dry","Pinot Meunier","Pinot Meunier","Confiance Rouge","Unknown","France","Champagne","Unknown","Coteaux Champenois"
"50000421","2504763","Red","7/1/2021","2021","7","1","750ml","Drank from my cellar","USD","45.82","45.82","0","USD","salad and leftovers with Sam and Iris and Theo","OrderId:500000018","","Home Cellar","14-D","2014","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"50000422","2504763","Red","5/30/2021","2021","5","30","750ml","Drank from my cellar","USD","45.82","45.82","0","USD","","OrderId:500000018","","Off-site Storage","28-A","2014","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"50000423","4913317","White - Sparkling","3/19/2021","2021","3","19","750ml","Drank from my cellar","USD","122.21","122.21","0","USD","","OrderId:500000018","","Home Cellar","67-D","2018","Bérêche et Fils Champagne Grand Cru Ambonnay","France, Champagne, Champagne Grand Cru","White","Sparkling","Pinot Noir","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru"
"50000424","4913317","White - Sparkling","9/19/2020","2020","9","19","750ml","Drank from my cellar","USD","122.21","122.21","0","USD","","OrderId:500000018","","Kitchen","04-B","2018","Bérêche et Fils Champagne Grand Cru Ambonnay","France, Champagne, Champagne Grand Cru","White","Sparkling","Pinot Noir","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru"
"50000425","4913317","White - Sparkling","9/26/2023","2023","9","26","750ml","Drank from my cellar","USD","122.21","122.21","0","USD","","OrderId:500000018","","Kitchen","44-C","2018","Bérêche et Fils Champagne Grand Cru Ambonnay","France, Champagne, Champagne Grand Cru","White","Sparkling","Pinot Noir","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru"
"50000426","4913317","White - Sparkling","6/10/2024","2024","6","10","750ml","Drank from my cellar","USD","122.21","122.21","0","USD","burgers with Sam and Iris and Theo","OrderId:500000018","","Home Cellar","25-C","2018","Bérêche et Fils Champagne Grand Cru Ambonnay","France, Champagne, Champagne Grand Cru","White","Sparkling","Pinot Noir","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru"
"50000427","4798036","Red","9/28/2021","2021","9","28","750ml","Drank from my cellar","USD","95.40","95.40","0","USD","","OrderId:100000145","","Home Cellar","69-C","2020","Cameron Julia Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Red","Dry","Pinot Noir","Pinot Noir","Julia","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"50000428","151837","Red","3/16/2021","2021","3","16","750ml","Drank from my cellar","USD","110.26","110.26","0","USD","","OrderId:500000017","","Home Cellar","64-B","1990","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru"
"50000429","2061850","Red","3/24/2021","2021","3","24","750ml","Drank from my cellar","USD","30.68","30.68","0","USD","tacos with Sam and Iris and Theo","OrderId:100000147","","Home Cellar","63-A","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000430","2061850","Red","7/26/2025","2025","7","26","750ml","Drank from my cellar","USD","30.68","30.68","0","USD","lamb chops with Sam and Iris and Theo","OrderId:100000147","","Off-site Storage","46-A","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000431","1642349","Red","12/10/2020","2020","12","10","750ml","Drank from my cellar","USD","61.19","61.19","0","USD","roast chicken with Sam","OrderId:500000017","","Home Cellar","76-D","2011","BOND St. Eden","USA, California, Napa Valley","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","St. Eden","Unknown","USA","California","Napa Valley","Napa Valley"
"50000432","5435678","White - Sparkling","3/13/2020","2020","3","13","1.5L","Drank from my cellar","USD","0.00","0.00","0","USD","","OrderId:100000149","","Kitchen","69-C","1001","Kobayashi Winery Pinot Noir Nikko Celilo Vineyard","USA, Washington, Columbia Valley","White","Sparkling","Pinot Noir","Pinot Noir","Nikko","Celilo Vineyard","USA","Washington","Columbia Valley","Columbia Valley"
"50000433","4017096","Red","1/19/2024","2024","1","19","750ml","Drank from my cellar","USD","97.06","97.06","0","USD","Dinner at Toro Bravo with the Nguyen family","OrderId:500000018","","Kitchen","23-C","2019","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley"
"50000434","1235746","White","9/21/2020","2020","9","21","750ml","Drank from my cellar","USD","378.95","378.95","0","USD","","OrderId:500000017","","Off-site Storage","01-F","2009","Cameron Blanc Clos Electrique","USA, Oregon","White","Dry","Chardonnay","Chardonnay","Blanc","Clos Electrique","USA","Oregon","Unknown","Oregon"
"50000435","1235746","White","4/19/2022","2022","4","19","750ml","Drank from my cellar","USD","378.95","378.95","0","USD","","OrderId:500000017","","Kitchen","83-F","2009","Cameron Blanc Clos Electrique","USA, Oregon","White","Dry","Chardonnay","Chardonnay","Blanc","Clos Electrique","USA","Oregon","Unknown","Oregon"
"50000436","1235746","White","5/20/2021","2021","5","20","750ml","Drank from my cellar","USD","378.95","378.95","0","USD","","OrderId:500000017","","Home Cellar","52-A","2009","Cameron Blanc Clos Electrique","USA, Oregon","White","Dry","Chardonnay","Chardonnay","Blanc","Clos Electrique","USA","Oregon","Unknown","Oregon"
"50000437","1235746","White","7/13/2025","2025","7","13","750ml","Drank from my cellar","USD","378.95","378.95","0","USD","","OrderId:500000017","","Home Cellar","20-B","2009","Cameron Blanc Clos Electrique","USA, Oregon","White","Dry","Chardonnay","Chardonnay","Blanc","Clos Electrique","USA","Oregon","Unknown","Oregon"
"50000438","1235746","White","8/1/2023","2023","8","1","750ml","Drank from my cellar","USD","378.95","378.95","0","USD","","OrderId:500000017","","Home Cellar","47-C","2009","Cameron Blanc Clos Electrique","USA, Oregon","White","Dry","Chardonnay","Chardonnay","Blanc","Clos Electrique","USA","Oregon","Unknown","Oregon"
"50000439","4739969","White - Sparkling","9/3/2021","2021","9","3","750ml","Drank from my cellar","USD","83.00","83.00","0","USD","","OrderId:100000152","","Kitchen","91-B","2019","Bérêche et Fils Champagne Premier Cru Rilly-la-Montagne","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Rilly-la-Montagne","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000440","4739969","White - Sparkling","6/26/2022","2022","6","26","750ml","Drank from my cellar","USD","83.00","83.00","0","USD","homemade pizza with Iris and Theo and Kate and Josh","OrderId:100000152","","Off-site Storage","","2019","Bérêche et Fils Champagne Premier Cru Rilly-la-Montagne","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Rilly-la-Montagne","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000441","4739969","White - Sparkling","10/3/2025","2025","10","3","750ml","Drank from my cellar","USD","83.00","83.00","0","USD","","OrderId:100000152","","Home Cellar","","2019","Bérêche et Fils Champagne Premier Cru Rilly-la-Montagne","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Rilly-la-Montagne","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000442","4739969","White - Sparkling","6/21/2020","2020","6","21","750ml","Drank from my cellar","USD","83.00","83.00","0","USD","","OrderId:100000152","","Kitchen","06-B","2019","Bérêche et Fils Champagne Premier Cru Rilly-la-Montagne","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Rilly-la-Montagne","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000443","3038305","White - Sparkling","6/1/2020","2020","6","1","750ml","Drank from my cellar","USD","29.91","29.91","0","USD","grilled salmon with Sam and Iris and Theo","OrderId:100000153","","Home Cellar","58-F","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000444","3038305","White - Sparkling","8/14/2021","2021","8","14","750ml","Drank from my cellar","USD","29.91","29.91","0","USD","lamb chops with alone","OrderId:100000153","","Off-site Storage","91-A","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000445","3038305","White - Sparkling","5/27/2020","2020","5","27","750ml","Drank from my cellar","USD","29.91","29.91","0","USD","ramen with Sam and Iris and Theo","OrderId:100000153","","Kitchen","90-C","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000446","2063361","Red","12/4/2020","2020","12","4","750ml","Drank from my cellar","USD","57.66","57.66","0","USD","","OrderId:500000017","","Home Cellar","64-E","2014","Domaine Jamet Côtes du Rhône","France, Rhône, Northern Rhône, Côtes du Rhône","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Côtes du Rhône"
"50000447","2063361","Red","7/7/2021","2021","7","7","750ml","Drank from my cellar","USD","57.66","57.66","0","USD","weeknight pasta with Sam","OrderId:500000017","","Home Cellar","","2014","Domaine Jamet Côtes du Rhône","France, Rhône, Northern Rhône, Côtes du Rhône","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Côtes du Rhône"
"50000448","2063361","Red","10/7/2020","2020","10","7","750ml","Drank from my cellar","USD","57.66","57.66","0","USD","","OrderId:500000017","","Off-site Storage","89-D","2014","Domaine Jamet Côtes du Rhône","France, Rhône, Northern Rhône, Côtes du Rhône","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Côtes du Rhône"
"50000449","3038305","White - Sparkling","9/27/2021","2021","9","27","750ml","Drank from my cellar","USD","37.30","37.30","0","USD","","OrderId:500000019","","Kitchen","96-B","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000450","3038305","White - Sparkling","7/2/2021","2021","7","2","750ml","Drank from my cellar","USD","37.30","37.30","0","USD","weeknight pasta with Sam and Iris and Theo","OrderId:500000019","","Off-site Storage","34-D","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000451","3038305","White - Sparkling","8/6/2021","2021","8","6","750ml","Drank from my cellar","USD","37.30","37.30","0","USD","","OrderId:500000019","","Home Cellar","44-A","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000452","3207890","Red","10/4/2024","2024","10","4","750ml","Drank from my cellar","USD","76.16","76.16","0","USD","weeknight pasta with Sam and Iris and Theo","OrderId:100000156","","Home Cellar","97-E","2018","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50000453","3207890","Red","1/5/2024","2024","1","5","750ml","Drank from my cellar","USD","76.16","76.16","0","USD","roast chicken with Sam and Iris and Theo","OrderId:100000156","","Home Cellar","11-A","2018","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50000454","3207890","Red","9/13/2025","2025","9","13","750ml","Drank from my cellar","USD","76.16","76.16","0","USD","","OrderId:100000156","","Home Cellar","86-B","2018","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50000455","3796351","White","2/16/2021","2021","2","16","750ml","Drank from my cellar","USD","18.21","18.21","0","USD","","OrderId:500000019","","Home Cellar","73-C","2019","Domaine Servin Chablis 1er Cru Les Forêts","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Les Forêts","France","Burgundy","Chablis","Chablis 1er Cru"
"50000456","3796351","White","8/1/2022","2022","8","1","750ml","Drank from my cellar","USD","18.21","18.21","0","USD","burgers with Sam and Iris and Theo","OrderId:500000019","","Home Cellar","12-E","2019","Domaine Servin Chablis 1er Cru Les Forêts","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Les Forêts","France","Burgundy","Chablis","Chablis 1er Cru"
"50000457","3796351","White","3/10/2021","2021","3","10","750ml","Drank from my cellar","USD","18.21","18.21","0","USD","sheet-pan dinner with Sam","OrderId:500000019","","Kitchen","","2019","Domaine Servin Chablis 1er Cru Les Forêts","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Les Forêts","France","Burgundy","Chablis","Chablis 1er Cru"
"50000458","3796351","White","6/19/2022","2022","6","19","750ml","Drank from my cellar","USD","18.21","18.21","0","USD","Anniversary dinner with Sam and Iris and Theo and Mira","OrderId:500000019","","Home Cellar","","2019","Domaine Servin Chablis 1er Cru Les Forêts","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Les Forêts","France","Burgundy","Chablis","Chablis 1er Cru"
"50000459","4454833","White","4/21/2021","2021","4","21","750ml","Drank from my cellar","USD","72.38","72.38","0","USD","","OrderId:500000019","","Kitchen","53-B","2021","Alban Vineyards Viognier Alban Estate Vineyard","USA, California, Central Coast, Edna Valley","Red","Dry","Viognier","Viognier","Unknown","Alban Estate Vineyard","USA","California","Central Coast","Edna Valley"
"50000460","4454833","White","1/5/2026","2026","1","5","750ml","Drank from my cellar","USD","72.38","72.38","0","USD","","OrderId:500000019","","Home Cellar","76-C","2021","Alban Vineyards Viognier Alban Estate Vineyard","USA, California, Central Coast, Edna Valley","Red","Dry","Viognier","Viognier","Unknown","Alban Estate Vineyard","USA","California","Central Coast","Edna Valley"
"50000461","4454833","White","2/23/2022","2022","2","23","750ml","Drank from my cellar","USD","72.38","72.38","0","USD","","OrderId:500000019","","Off-site Storage","50-D","2021","Alban Vineyards Viognier Alban Estate Vineyard","USA, California, Central Coast, Edna Valley","Red","Dry","Viognier","Viognier","Unknown","Alban Estate Vineyard","USA","California","Central Coast","Edna Valley"
