"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200000983","0","0200000983","W4635721_375ml","38.62","375ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","12/1/2024","OrderId:100000344","Apartment Cellar","38-A"
"200000986","0","0200000986","W2879253_750ml","310.38","750ml","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","","Chambers Street","12/12/2024","OrderId:100000346","Apartment Cellar","64-D"
"200000987","0","0200000987","W2879253_750ml","310.38","750ml","2879253","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne","","Chambers Street","12/12/2024","OrderId:100000346","Closet Cooler","60-A"
"200000989","0","0200000989","W5050213_750ml","0.00","750ml","5050213","White - Sparkling","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","Roses de Jeanne / Cédric Bouchard","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne","","Gift","12/27/2024","OrderId:100000348","Apartment Cellar",""
"200000990","0","0200000990","W3852947_750ml","100.61","750ml","3852947","Rosé - Sparkling","2020","Bérêche et Fils Champagne Campania Remensis Extra Brut","Bérêche et Fils","Champagne Blend","Campania Remensis Extra Brut","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","12/2/2024","OrderId:100000349","Apartment Cellar","80-C"
"200000991","0","0200000991","W3852947_750ml","100.61","750ml","3852947","Rosé - Sparkling","2020","Bérêche et Fils Champagne Campania Remensis Extra Brut","Bérêche et Fils","Champagne Blend","Campania Remensis Extra Brut","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","12/2/2024","OrderId:100000349","Closet Cooler","95-E"
"200000992","0","0200000992","W4567028_750ml","90.98","750ml","4567028","White - Sparkling","2018","Frédéric Savart / Drémont Père & Fils Champagne Grand Cru Éphémère 018","Frédéric Savart / Drémont Père & Fils","Chardonnay","Éphémère 018","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","12/12/2024","OrderId:100000350","Closet Cooler","86-F"
"200000993","0","0200000993","W4567028_750ml","90.98","750ml","4567028","White - Sparkling","2018","Frédéric Savart / Drémont Père & Fils Champagne Grand Cru Éphémère 018","Frédéric Savart / Drémont Père & Fils","Chardonnay","Éphémère 018","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","12/12/2024","OrderId:100000350","Closet Cooler","65-A"
"200000994","0","0200000994","W3774870_750ml","78.68","750ml","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","Egly-Ouriet","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","","Chambers Street","12/19/2024","OrderId:100000351","Apartment Cellar","35-D"
"200000995","0","0200000995","W3038305_750ml","44.74","750ml","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","Acquiesce","Grenache Blanc","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","","Bottleshop","12/22/2024","OrderId:100000352","Closet Cooler","89-E"
"200000996","0","0200000996","W3038305_750ml","44.74","750ml","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","Acquiesce","Grenache Blanc","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","","Bottleshop","12/22/2024","OrderId:100000352","Apartment Cellar","35-A"
"200000997","0","0200000997","W2689762_750ml","98.81","750ml","2689762","White - Sparkling","1001","Pascal Mazet Champagne Premier Cru Unique","Pascal Mazet","Champagne Blend","Unique","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Winery Direct","12/9/2024","OrderId:500000018","Closet Cooler","60-D"
"200000998","0","0200000998","W694246_750ml","48.38","750ml","694246","Red","2007","Williams Selyem Pinot Noir Hirsch Vineyard","Williams Selyem","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","K&L Wine Merchants","12/20/2024","OrderId:100000354","Apartment Cellar","56-A"
"200000999","0","0200000999","W694246_750ml","48.38","750ml","694246","Red","2007","Williams Selyem Pinot Noir Hirsch Vineyard","Williams Selyem","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","K&L Wine Merchants","12/20/2024","OrderId:100000354","Apartment Cellar",""
"200001000","0","0200001000","W694246_750ml","48.38","750ml","694246","Red","2007","Williams Selyem Pinot Noir Hirsch Vineyard","Williams Selyem","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","K&L Wine Merchants","12/20/2024","OrderId:100000354","Closet Cooler","61-E"
"200001001","0","0200001001","W694246_750ml","48.38","750ml","694246","Red","2007","Williams Selyem Pinot Noir Hirsch Vineyard","Williams Selyem","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","K&L Wine Merchants","12/20/2024","OrderId:100000354","Closet Cooler","91-A"
"200001002","0","0200001002","W4915807_750ml","69.97","750ml","4915807","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","Vilmart & Cie","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Chambers Street","12/15/2024","OrderId:100000355","Apartment Cellar","35-D"
"200001003","0","0200001003","W4915807_750ml","69.97","750ml","4915807","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","Vilmart & Cie","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Chambers Street","12/15/2024","OrderId:100000355","Closet Cooler","10-B"
"200001005","0","0200001005","W5086130_750ml","25.42","750ml","5086130","Red","2022","Sandlands Zinfandel","Sandlands","Zinfandel","Unknown","Unknown","USA","California","Central Valley","Lodi","","Bottle Barn","12/8/2024","OrderId:100000356","Apartment Cellar","85-A"
"200001007","0","0200001007","W2262886_750ml","167.56","750ml","2262886","Red","2014","Domaine Denis Bachelet Gevrey-Chambertin 1er Cru Les Corbeaux Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Les Corbeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Astor Wines","12/25/2024","OrderId:100000358","Apartment Cellar","08-C"
"200001008","0","0200001008","W2262886_750ml","167.56","750ml","2262886","Red","2014","Domaine Denis Bachelet Gevrey-Chambertin 1er Cru Les Corbeaux Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Les Corbeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Astor Wines","12/25/2024","OrderId:100000358","Closet Cooler","02-C"
"200001010","0","0200001010","W4664536_750ml","94.28","750ml","4664536","White - Sparkling","2015","Dehours Champagne Brut Millésimé","Dehours","Champagne Blend","Brut Millésimé","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","1/15/2025","OrderId:100000359","Apartment Cellar",""
"200001011","0","0200001011","W1670972_750ml","93.61","750ml","1670972","Red","2012","Williams Selyem Pinot Noir Russian River Valley","Williams Selyem","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley","","Bottle Barn","1/14/2025","OrderId:100000360","Apartment Cellar",""
"200001012","0","0200001012","W1670972_750ml","93.61","750ml","1670972","Red","2012","Williams Selyem Pinot Noir Russian River Valley","Williams Selyem","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley","","Bottle Barn","1/14/2025","OrderId:100000360","Apartment Cellar","37-B"
"200001013","0","0200001013","W1670972_750ml","93.61","750ml","1670972","Red","2012","Williams Selyem Pinot Noir Russian River Valley","Williams Selyem","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley","","Bottle Barn","1/14/2025","OrderId:100000360","Closet Cooler",""
"200001014","0","0200001014","W1670972_750ml","93.61","750ml","1670972","Red","2012","Williams Selyem Pinot Noir Russian River Valley","Williams Selyem","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley","","Bottle Barn","1/14/2025","OrderId:100000360","Closet Cooler","42-C"
"200001015","0","0200001015","W1670972_750ml","93.61","750ml","1670972","Red","2012","Williams Selyem Pinot Noir Russian River Valley","Williams Selyem","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley","","Bottle Barn","1/14/2025","OrderId:100000360","Apartment Cellar","35-E"
"200001016","0","0200001016","W4199671_375ml","29.23","375ml","4199671","White - Sparkling","2015","Jacques Lassaigne Champagne Les Vignes de Montgueux Blanc de Blancs Brut","Jacques Lassaigne","Chardonnay","Les Vignes de Montgueux Blanc de Blancs Brut","Unknown","France","Champagne","Unknown","Champagne","","K&L Auctions","1/18/2025","OrderId:100000361","Closet Cooler","89-E"
"200001017","0","0200001017","W1842651_750ml","94.67","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Astor Wines","1/21/2025","OrderId:100000362","Closet Cooler","64-F"
"200001018","0","0200001018","W1842651_750ml","94.67","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Astor Wines","1/21/2025","OrderId:100000362","Apartment Cellar",""
"200001019","0","0200001019","W1842651_750ml","94.67","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Astor Wines","1/21/2025","OrderId:100000362","Apartment Cellar","42-C"
"200001020","0","0200001020","W2671316_750ml","101.95","750ml","2671316","Red","2015","Hall Cabernet Sauvignon Napa Valley","Hall","Cabernet Sauvignon","Unknown","Unknown","USA","California","Napa Valley","Napa Valley","","Astor Wines","1/15/2025","OrderId:100000363","Closet Cooler","64-C"
"200001021","0","0200001021","W4635721_750ml","96.12","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Liner & Elsen","1/9/2025","OrderId:100000364","Closet Cooler",""
"200001022","0","0200001022","W4635721_750ml","96.12","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Liner & Elsen","1/9/2025","OrderId:100000364","Apartment Cellar","37-A"
"200001023","0","0200001023","W4725344_750ml","0.00","750ml","4725344","Red","2022","Jean-Marc Burgaud Morgon Les Charmes","Jean-Marc Burgaud","Gamay","Unknown","Les Charmes","France","Burgundy","Beaujolais","Morgon","","Gift","1/1/2025","OrderId:100000365","Closet Cooler","02-E"
"200001024","0","0200001024","W205691_750ml","52.31","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","K&L Auctions","1/27/2025","OrderId:100000366","Closet Cooler","43-D"
"200001026","0","0200001026","W205691_750ml","52.31","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","K&L Auctions","1/27/2025","OrderId:100000366","Closet Cooler","87-B"
"200001027","0","0200001027","W205691_750ml","52.31","750ml","205691","White - Sparkling","1001","Bollinger Champagne Special Cuvée Brut","Bollinger","Champagne Blend","Special Cuvée Brut","Unknown","France","Champagne","Unknown","Champagne","","K&L Auctions","1/27/2025","OrderId:100000366","Closet Cooler",""
"200001028","0","0200001028","W1806824_750ml","101.34","750ml","1806824","Red","2012","Thomas Pinot Noir Dundee Hills","Thomas","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","K&L Auctions","1/21/2025","OrderId:100000367","Apartment Cellar","15-D"
"200001029","0","0200001029","W1806824_750ml","101.34","750ml","1806824","Red","2012","Thomas Pinot Noir Dundee Hills","Thomas","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","K&L Auctions","1/21/2025","OrderId:100000367","Apartment Cellar",""
"200001030","0","0200001030","W3543985_1.5L","194.88","1.5L","3543985","Red","2019","Ridge Monte Bello","Ridge","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","K&L Wine Merchants","1/2/2025","OrderId:100000368","Closet Cooler",""
"200001031","0","0200001031","W3543985_1.5L","194.88","1.5L","3543985","Red","2019","Ridge Monte Bello","Ridge","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","K&L Wine Merchants","1/2/2025","OrderId:100000368","Apartment Cellar","38-E"
"200001032","0","0200001032","W3543985_1.5L","194.88","1.5L","3543985","Red","2019","Ridge Monte Bello","Ridge","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","K&L Wine Merchants","1/2/2025","OrderId:100000368","Apartment Cellar","98-E"
"200001034","0","0200001034","W1842651_750ml","119.87","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottleshop","1/25/2025","OrderId:100000370","Closet Cooler","56-F"
"200001035","0","0200001035","W1842651_750ml","119.87","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottleshop","1/25/2025","OrderId:100000370","Apartment Cellar","25-F"
"200001036","0","0200001036","W1842651_750ml","119.87","750ml","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottleshop","1/25/2025","OrderId:100000370","Closet Cooler","95-A"
"200001037","0","0200001037","W5139431_750ml","71.31","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","1/2/2025","OrderId:100000371","Apartment Cellar","46-F"
"200001038","0","0200001038","W5139431_750ml","71.31","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","1/2/2025","OrderId:100000371","Apartment Cellar","04-C"
"200001040","0","0200001040","W5139431_750ml","71.31","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","1/2/2025","OrderId:100000371","Closet Cooler","12-D"
"200001041","0","0200001041","W5139431_750ml","71.31","750ml","5139431","White - Sparkling","1001","Elise Dechannes Champagne L'Alpha & L'Omega Les Riceys","Elise Dechannes","Pinot Noir","L'Alpha & L'Omega","Les Riceys","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","1/2/2025","OrderId:100000371","Apartment Cellar","47-A"
"200001042","0","0200001042","W232983_750ml","62.06","750ml","232983","White - Sparkling","1001","Bérêche et Fils Champagne Brut Réserve","Bérêche et Fils","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","1/15/2025","OrderId:100000372","Closet Cooler","80-F"
