"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50000267","4271968","White - Sparkling","1/8/2025","2025","1","8","750ml","Drank from my cellar","USD","129.16","129.16","0","USD","ramen with Alex","OrderId:500000004","","Closet Cooler","79-B","2015","Bollinger Champagne La Grande Année","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","La Grande Année","Unknown","France","Champagne","Unknown","Champagne"
"50000268","4271968","White - Sparkling","11/15/2025","2025","11","15","750ml","Drank from my cellar","USD","129.16","129.16","0","USD","Champagne Saturday — November 2025","OrderId:500000004","","Apartment Cellar","12-E","2015","Bollinger Champagne La Grande Année","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","La Grande Année","Unknown","France","Champagne","Unknown","Champagne"
"50000269","4271968","White - Sparkling","3/8/2025","2025","3","8","750ml","Drank from my cellar","USD","129.16","129.16","0","USD","","OrderId:500000004","","Apartment Cellar","42-B","2015","Bollinger Champagne La Grande Année","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","La Grande Année","Unknown","France","Champagne","Unknown","Champagne"
"50000270","5039552","Red","6/28/2025","2025","6","28","750ml","Drank from my cellar","USD","19.51","19.51","0","USD","","OrderId:100000097","","Closet Cooler","11-A","2023","G.D. Vajra Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"50000271","5039552","Red","6/1/2025","2025","6","1","750ml","Drank from my cellar","USD","19.51","19.51","0","USD","","OrderId:100000097","","Closet Cooler","","2023","G.D. Vajra Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"50000272","5039552","Red","12/23/2024","2024","12","23","750ml","Drank from my cellar","USD","19.51","19.51","0","USD","","OrderId:100000097","","Apartment Cellar","01-B","2023","G.D. Vajra Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"50000273","5039552","Red","6/10/2025","2025","6","10","750ml","Drank from my cellar","USD","19.51","19.51","0","USD","","OrderId:100000097","","Closet Cooler","29-E","2023","G.D. Vajra Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"50000274","5039552","Red","3/1/2024","2024","3","1","750ml","Drank from my cellar","USD","19.51","19.51","0","USD","","OrderId:100000097","","Apartment Cellar","60-E","2023","G.D. Vajra Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"50000275","1777656","Red","5/15/2025","2025","5","15","750ml","Drank from my cellar","USD","263.26","263.26","0","USD","","OrderId:500000004","","Closet Cooler","04-B","2012","Joseph Drouhin Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru"
"50000276","1777656","Red","7/14/2025","2025","7","14","750ml","Drank from my cellar","USD","263.26","263.26","0","USD","","OrderId:500000004","","Closet Cooler","87-B","2012","Joseph Drouhin Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru"
"50000277","3558306","Rosé - Sparkling","3/1/2024","2024","3","1","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","","OrderId:100000099","","Apartment Cellar","44-D","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000278","3558306","Rosé - Sparkling","9/8/2024","2024","9","8","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","","OrderId:100000099","","Apartment Cellar","10-C","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000279","3558306","Rosé - Sparkling","6/14/2024","2024","6","14","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","grilled salmon with Alex","OrderId:100000099","","Closet Cooler","33-D","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000280","3558306","Rosé - Sparkling","11/26/2024","2024","11","26","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","","OrderId:100000099","","Closet Cooler","81-C","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000281","3558306","Rosé - Sparkling","6/18/2024","2024","6","18","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","blind Champagne flight — July 2025","OrderId:100000099","","Closet Cooler","","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000282","3558306","Rosé - Sparkling","1/27/2024","2024","1","27","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","Saturday bubbles — January 2024","OrderId:100000099","","Apartment Cellar","11-D","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000283","3558306","Rosé - Sparkling","12/27/2024","2024","12","27","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","sheet-pan dinner with Alex and Casey","OrderId:100000099","","Apartment Cellar","82-E","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000284","3558306","Rosé - Sparkling","8/2/2024","2024","8","2","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","","OrderId:100000099","","Apartment Cellar","","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000285","3558306","Rosé - Sparkling","8/19/2024","2024","8","19","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","","OrderId:100000099","","Closet Cooler","18-F","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000286","3558306","Rosé - Sparkling","11/2/2024","2024","11","2","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","Saturday bubbles — November 2024","OrderId:100000099","","Apartment Cellar","86-D","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000287","3558306","Rosé - Sparkling","9/11/2025","2025","9","11","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","","OrderId:100000099","","Apartment Cellar","43-B","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000288","3558306","Rosé - Sparkling","8/9/2024","2024","8","9","750ml","Drank from my cellar","USD","97.39","97.39","0","USD","Dinner at Higgins with Alex","OrderId:100000099","","Closet Cooler","09-C","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"50000289","2434732","White - Sparkling","6/14/2025","2025","6","14","750ml","Drank from my cellar","USD","278.27","278.27","0","USD","Krug édition night — June 2025","OrderId:500000005","","Closet Cooler","24-C","1001","Krug Champagne Brut Grande Cuvée Edition 161eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 161eme","Unknown","France","Champagne","Unknown","Champagne"
"50000290","3867095","Red","8/21/2025","2025","8","21","750ml","Drank from my cellar","USD","81.52","81.52","0","USD","","OrderId:500000006","","Apartment Cellar","68-C","2019","Hubert Lignier Chambolle-Musigny Les Bussieres","France, Burgundy, Côte de Nuits, Chambolle-Musigny","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Bussieres","France","Burgundy","Côte de Nuits","Chambolle-Musigny"
"50000291","3867095","Red","3/20/2024","2024","3","20","750ml","Drank from my cellar","USD","81.52","81.52","0","USD","","OrderId:500000006","","Apartment Cellar","99-C","2019","Hubert Lignier Chambolle-Musigny Les Bussieres","France, Burgundy, Côte de Nuits, Chambolle-Musigny","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Bussieres","France","Burgundy","Côte de Nuits","Chambolle-Musigny"
"50000292","1715945","Red","6/25/2024","2024","6","25","750ml","Drank from my cellar","USD","86.03","86.03","0","USD","","OrderId:100000102","","Closet Cooler","","2011","Cameron Rouge Clos Electrique","USA, Oregon","Red","Dry","Pinot Noir","Pinot Noir","Rouge","Clos Electrique","USA","Oregon","Unknown","Oregon"
"50000293","3184931","White - Sparkling","4/23/2024","2024","4","23","750ml","Drank from my cellar","USD","85.67","85.67","0","USD","","OrderId:100000103","","Apartment Cellar","93-B","1001","Egly-Ouriet Champagne Grand Cru Brut","France, Champagne, Champagne Grand Cru","White","Sparkling","Champagne Blend","Champagne Blend","Brut","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"50000294","3184931","White - Sparkling","3/3/2026","2026","3","3","750ml","Drank from my cellar","USD","85.67","85.67","0","USD","","OrderId:100000103","","Closet Cooler","17-A","1001","Egly-Ouriet Champagne Grand Cru Brut","France, Champagne, Champagne Grand Cru","White","Sparkling","Champagne Blend","Champagne Blend","Brut","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"50000295","4166767","Red","1/8/2025","2025","1","8","750ml","Drank from my cellar","USD","180.14","180.14","0","USD","","OrderId:100000104","","Apartment Cellar","","2018","Bartolo Mascarello Barolo","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo"
"50000296","4166767","Red","2/19/2024","2024","2","19","750ml","Drank from my cellar","USD","180.14","180.14","0","USD","","OrderId:100000104","","Closet Cooler","16-A","2018","Bartolo Mascarello Barolo","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo"
"50000297","4166767","Red","4/4/2025","2025","4","4","750ml","Drank from my cellar","USD","180.14","180.14","0","USD","","OrderId:100000104","","Closet Cooler","65-A","2018","Bartolo Mascarello Barolo","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo"
"50000298","2977878","Red","12/10/2024","2024","12","10","750ml","Drank from my cellar","USD","65.97","65.97","0","USD","","OrderId:100000105","","Apartment Cellar","14-F","2016","Hubert Lignier Morey-Saint-Denis 1er Cru Les Blanchards","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Blanchards","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"50000299","2977878","Red","12/8/2025","2025","12","8","750ml","Drank from my cellar","USD","65.97","65.97","0","USD","","OrderId:100000105","","Apartment Cellar","77-F","2016","Hubert Lignier Morey-Saint-Denis 1er Cru Les Blanchards","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Blanchards","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"50000300","2977878","Red","4/8/2024","2024","4","8","750ml","Drank from my cellar","USD","65.97","65.97","0","USD","","OrderId:100000105","","Apartment Cellar","04-F","2016","Hubert Lignier Morey-Saint-Denis 1er Cru Les Blanchards","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Blanchards","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"50000301","2977878","Red","4/9/2024","2024","4","9","750ml","Drank from my cellar","USD","65.97","65.97","0","USD","","OrderId:100000105","","Closet Cooler","34-A","2016","Hubert Lignier Morey-Saint-Denis 1er Cru Les Blanchards","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Blanchards","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"50000302","2977878","Red","7/19/2025","2025","7","19","750ml","Drank from my cellar","USD","65.97","65.97","0","USD","","OrderId:100000105","","Apartment Cellar","","2016","Hubert Lignier Morey-Saint-Denis 1er Cru Les Blanchards","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Blanchards","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"50000303","3196542","Red","4/17/2026","2026","4","17","750ml","Drank from my cellar","USD","95.75","95.75","0","USD","","OrderId:100000106","","Closet Cooler","61-C","2017","Hubert Lignier Morey-Saint-Denis 1er Cru La Riotte","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","La Riotte","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"50000304","3196542","Red","9/4/2025","2025","9","4","750ml","Drank from my cellar","USD","95.75","95.75","0","USD","","OrderId:100000106","","Apartment Cellar","99-A","2017","Hubert Lignier Morey-Saint-Denis 1er Cru La Riotte","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","La Riotte","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"50000305","2879253","White - Sparkling","1/7/2024","2024","1","7","750ml","Drank from my cellar","USD","252.60","252.60","0","USD","","OrderId:100000107","","Closet Cooler","","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne"
"50000306","2879253","White - Sparkling","10/19/2024","2024","10","19","750ml","Drank from my cellar","USD","252.60","252.60","0","USD","Saturday bubbles — October 2024","OrderId:100000107","","Closet Cooler","56-B","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne"
"50000307","2879253","White - Sparkling","9/17/2024","2024","9","17","750ml","Drank from my cellar","USD","252.60","252.60","0","USD","","OrderId:100000107","","Apartment Cellar","40-F","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne"
"50000308","5646757","Red","12/26/2025","2025","12","26","750ml","Drank from my cellar","USD","170.40","170.40","0","USD","","OrderId:100000108","","Apartment Cellar","98-A","2024","Henri Magnien Gevrey-Chambertin 1er Cru Les Cazetiers","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Cazetiers","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
