"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200003949","0","0200003949","W4247989_750ml","37.55","750ml","4247989","Red","2019","Nervi-Conterno Gattinara","Nervi-Conterno","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Northern Piedmont","Gattinara","","Chambers Street","3/20/2019","OrderId:100001398","Cellar Room","73-C"
"200003952","0","0200003952","W3152221_750ml","7.69","750ml","3152221","Red","2016","Château de Panigon","Château de Panigon","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc","","Spectrum Wine Auctions","3/16/2019","OrderId:100001399","Off-site Storage","22-A"
"200003955","0","0200003955","W1777486_750ml","122.04","750ml","1777486","Red","2012","Bernard Dugat-Py Gevrey-Chambertin 1er Cru Lavaux St. Jacques","Bernard Dugat-Py","Pinot Noir","Unknown","Lavaux St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Spectrum Wine Auctions","3/25/2019","OrderId:100001401","Cellar Room","52-E"
"200003958","0","0200003958","W5049666_750ml","202.24","750ml","5049666","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne","lightly scuffed label","WineBid","3/13/2019","OrderId:100001402","Kitchen Cooler","84-D"
"200003959","0","0200003959","W2958012_750ml","111.99","750ml","2958012","Red","2014","Château des Tours Côtes du Rhône Reserve","Château des Tours","Red Rhone Blend","Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","Acker Merrall","3/22/2019","OrderId:100001403","Cellar Room","35-A"
"200003961","0","0200003961","W2958012_750ml","111.99","750ml","2958012","Red","2014","Château des Tours Côtes du Rhône Reserve","Château des Tours","Red Rhone Blend","Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","Acker Merrall","3/22/2019","OrderId:100001403","Kitchen Cooler","97-F"
"200003962","0","0200003962","W2958012_750ml","111.99","750ml","2958012","Red","2014","Château des Tours Côtes du Rhône Reserve","Château des Tours","Red Rhone Blend","Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","Acker Merrall","3/22/2019","OrderId:100001403","Cellar Room",""
"200003963","0","0200003963","W2958012_750ml","111.99","750ml","2958012","Red","2014","Château des Tours Côtes du Rhône Reserve","Château des Tours","Red Rhone Blend","Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","Acker Merrall","3/22/2019","OrderId:100001403","Cellar Room","57-D"
"200003964","0","0200003964","W18552_1.5L","267.83","1.5L","18552","Red","2003","Château Montrose","Château Montrose","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe","","Acker Merrall","3/14/2019","OrderId:100001404","Cellar Room","22-D"
"200003965","0","0200003965","W18552_1.5L","267.83","1.5L","18552","Red","2003","Château Montrose","Château Montrose","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe","","Acker Merrall","3/14/2019","OrderId:100001404","Cellar Room","13-B"
"200003966","0","0200003966","W18552_1.5L","267.83","1.5L","18552","Red","2003","Château Montrose","Château Montrose","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe","","Acker Merrall","3/14/2019","OrderId:100001404","Off-site Storage",""
"200003967","0","0200003967","W18552_1.5L","267.83","1.5L","18552","Red","2003","Château Montrose","Château Montrose","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe","","Acker Merrall","3/14/2019","OrderId:100001404","Cellar Room","07-F"
"200003968","0","0200003968","W18552_1.5L","267.83","1.5L","18552","Red","2003","Château Montrose","Château Montrose","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe","","Acker Merrall","3/14/2019","OrderId:100001404","Cellar Room","20-C"
"200003970","0","0200003970","W2061850_750ml","29.24","750ml","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","Failla","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","WineBid","4/13/2019","OrderId:100001406","Cellar Room","58-E"
"200003971","0","0200003971","W2960358_750ml","62.99","750ml","2960358","Red","2017","Joseph Drouhin Chambolle-Musigny","Joseph Drouhin","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambolle-Musigny","","WineBid","4/3/2019","OrderId:100001407","Cellar Room",""
"200003973","0","0200003973","W2906888_750ml","16.41","750ml","2906888","Red","2015","Castello di Bossi Chianti Classico","Castello di Bossi","Sangiovese Blend","Unknown","Unknown","Italy","Tuscany","Chianti","Chianti Classico DOCG","","Vinopolis","4/15/2019","OrderId:100001408","Cellar Room","69-D"
"200003974","0","0200003974","W2906888_750ml","16.41","750ml","2906888","Red","2015","Castello di Bossi Chianti Classico","Castello di Bossi","Sangiovese Blend","Unknown","Unknown","Italy","Tuscany","Chianti","Chianti Classico DOCG","","Vinopolis","4/15/2019","OrderId:100001408","Kitchen Cooler","37-A"
"200003975","0","0200003975","W1745791_750ml","46.49","750ml","1745791","Red","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Zachys","4/20/2019","OrderId:100001409","Cellar Room","77-D"
"200003976","0","0200003976","W1745791_750ml","46.49","750ml","1745791","Red","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Zachys","4/20/2019","OrderId:100001409","Cellar Room","19-B"
"200003977","0","0200003977","W1745791_750ml","46.49","750ml","1745791","Red","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Zachys","4/20/2019","OrderId:100001409","Cellar Room","62-B"
"200003980","0","0200003980","W1745791_750ml","46.96","750ml","1745791","Red","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Zachys","4/10/2019","OrderId:100001410","Cellar Room",""
"200003981","0","0200003981","W1745791_750ml","46.96","750ml","1745791","Red","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Zachys","4/10/2019","OrderId:100001410","Cellar Room","41-F"
"200003982","0","0200003982","W1745791_750ml","46.96","750ml","1745791","Red","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Zachys","4/10/2019","OrderId:100001410","Cellar Room","77-B"
"200003983","0","0200003983","W1745791_750ml","46.96","750ml","1745791","Red","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Zachys","4/10/2019","OrderId:100001410","Cellar Room","32-C"
"200003985","0","0200003985","W1600852_750ml","69.83","750ml","1600852","Red","2012","Château Lynch-Bages","Château Lynch-Bages","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","","K&L Wine Merchants","4/10/2019","OrderId:100001411","Off-site Storage","80-C"
"200003986","0","0200003986","W3348714_750ml","17.85","750ml","3348714","Red","2018","Domaine Amiot-Servelle Bourgogne","Domaine Amiot-Servelle","Pinot Noir","Unknown","Unknown","France","Burgundy","Unknown","Bourgogne","","Hart Davis Hart","4/9/2019","OrderId:100001412","Cellar Room","43-D"
"200003989","0","0200003989","W3457540_750ml","0.00","750ml","3457540","Red","2018","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","Gift","4/21/2019","OrderId:100001413","Cellar Room","99-B"
"200003990","0","0200003990","W3457540_750ml","0.00","750ml","3457540","Red","2018","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","Gift","4/21/2019","OrderId:100001413","Cellar Room","99-B"
"200003991","0","0200003991","W3457540_750ml","0.00","750ml","3457540","Red","2018","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","Gift","4/21/2019","OrderId:100001413","Cellar Room","29-C"
"200003992","0","0200003992","W3457540_750ml","0.00","750ml","3457540","Red","2018","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","Gift","4/21/2019","OrderId:100001413","Cellar Room","56-B"
"200003993","0","0200003993","W3457540_750ml","0.00","750ml","3457540","Red","2018","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","Gift","4/21/2019","OrderId:100001413","Cellar Room","16-C"
"200003994","0","0200003994","W3457540_750ml","0.00","750ml","3457540","Red","2018","Domaine Denis Bachelet Gevrey-Chambertin Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","","Gift","4/21/2019","OrderId:100001413","Off-site Storage","70-D"
"200003996","0","0200003996","W3281798_750ml","13.61","750ml","3281798","Red","2018","Château Grand Corbin Manuel","Château Grand Corbin Manuel","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","","Acker Merrall","4/12/2019","OrderId:100001414","Kitchen Cooler","80-A"
"200003997","0","0200003997","W3281798_750ml","13.61","750ml","3281798","Red","2018","Château Grand Corbin Manuel","Château Grand Corbin Manuel","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","","Acker Merrall","4/12/2019","OrderId:100001414","Off-site Storage","27-B"
"200003999","0","0200003999","W3011084_750ml","49.70","750ml","3011084","Red","2017","Domaine Bruno Clair Marsannay Les Grasses Têtes","Domaine Bruno Clair","Pinot Noir","Unknown","Les Grasses Têtes","France","Burgundy","Côte de Nuits","Marsannay","","Garagiste","4/9/2019","OrderId:100001415","Cellar Room","95-E"
"200004000","0","0200004000","W3011084_750ml","49.70","750ml","3011084","Red","2017","Domaine Bruno Clair Marsannay Les Grasses Têtes","Domaine Bruno Clair","Pinot Noir","Unknown","Les Grasses Têtes","France","Burgundy","Côte de Nuits","Marsannay","","Garagiste","4/9/2019","OrderId:100001415","Off-site Storage","39-B"
"200004001","0","0200004001","W3011084_750ml","49.70","750ml","3011084","Red","2017","Domaine Bruno Clair Marsannay Les Grasses Têtes","Domaine Bruno Clair","Pinot Noir","Unknown","Les Grasses Têtes","France","Burgundy","Côte de Nuits","Marsannay","","Garagiste","4/9/2019","OrderId:100001415","Kitchen Cooler","35-C"
"200004002","0","0200004002","W3748580_750ml","36.91","750ml","3748580","Red","2017","Nervi-Conterno Gattinara","Nervi-Conterno","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Northern Piedmont","Gattinara","","Spectrum Wine Auctions","4/15/2019","OrderId:100001416","Cellar Room","96-C"
"200004004","0","0200004004","W3748580_750ml","36.91","750ml","3748580","Red","2017","Nervi-Conterno Gattinara","Nervi-Conterno","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Northern Piedmont","Gattinara","","Spectrum Wine Auctions","4/15/2019","OrderId:100001416","Cellar Room","33-A"
"200004005","0","0200004005","W3748580_750ml","36.91","750ml","3748580","Red","2017","Nervi-Conterno Gattinara","Nervi-Conterno","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Northern Piedmont","Gattinara","","Spectrum Wine Auctions","4/15/2019","OrderId:100001416","Off-site Storage","43-A"
"200004006","0","0200004006","W3748580_750ml","36.91","750ml","3748580","Red","2017","Nervi-Conterno Gattinara","Nervi-Conterno","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Northern Piedmont","Gattinara","","Spectrum Wine Auctions","4/15/2019","OrderId:100001416","Off-site Storage","69-F"
"200004007","0","0200004007","W1508099_750ml","266.11","750ml","1508099","Red","1976","Ridge Cabernet-Merlot Monte Bello","Ridge","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Spectrum Wine Auctions","4/8/2019","OrderId:100001417","Kitchen Cooler","27-D"
"200004008","0","0200004008","W3237055_750ml","46.95","750ml","3237055","Red","2017","Hirsch Vineyards Pinot Noir Block 8","Hirsch Vineyards","Pinot Noir","Block 8","Unknown","USA","California","Sonoma County","Sonoma Coast","","K&L Auctions","4/12/2019","OrderId:100001418","Cellar Room","07-F"
"200004009","0","0200004009","W3918832_750ml","71.70","750ml","3918832","Red","2017","Conterno Fantino Barolo Vigna Ped Mosconi","Conterno Fantino","Nebbiolo","Vigna Ped","Mosconi","Italy","Piedmont","Langhe","Barolo","","K&L Auctions","4/16/2019","OrderId:100001419","Cellar Room","30-C"
"200004010","0","0200004010","W3918832_750ml","71.70","750ml","3918832","Red","2017","Conterno Fantino Barolo Vigna Ped Mosconi","Conterno Fantino","Nebbiolo","Vigna Ped","Mosconi","Italy","Piedmont","Langhe","Barolo","lightly scuffed label","K&L Auctions","4/16/2019","OrderId:100001419","Off-site Storage","99-A"
"200004011","0","0200004011","W5071556_750ml","210.57","750ml","5071556","White - Sparkling","1001","Bérêche et Fils Champagne Grand Cru Aÿ","Bérêche et Fils","Champagne Blend","Unknown","Aÿ","France","Champagne","Unknown","Champagne Grand Cru","","Acker Merrall","4/22/2019","OrderId:100001420","Kitchen Cooler","61-B"
"200004013","0","0200004013","W5071556_750ml","210.57","750ml","5071556","White - Sparkling","1001","Bérêche et Fils Champagne Grand Cru Aÿ","Bérêche et Fils","Champagne Blend","Unknown","Aÿ","France","Champagne","Unknown","Champagne Grand Cru","","Acker Merrall","4/22/2019","OrderId:100001420","Off-site Storage","70-D"
"200004016","0","0200004016","W2039652_750ml","53.10","750ml","2039652","Red","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Hart Davis Hart","4/25/2019","OrderId:100001421","Off-site Storage","06-B"
"200004019","0","0200004019","W664941_750ml","36.95","750ml","664941","Red","2007","A. Rafanelli Zinfandel","A. Rafanelli","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Dry Creek Valley","","Garagiste","4/22/2019","OrderId:100001422","Kitchen Cooler","72-F"
"200004020","0","0200004020","W4551217_750ml","99.71","750ml","4551217","Red","2019","E. Pira & Figli (Chiara Boschis) Barolo Cannubi","E. Pira & Figli (Chiara Boschis)","Nebbiolo","Unknown","Cannubi","Italy","Piedmont","Langhe","Barolo","","Zachys","4/20/2019","OrderId:100001423","Off-site Storage","05-A"
"200004021","0","0200004021","W3866747_1.5L","121.43","1.5L","3866747","Red","2019","Simon Bize Savigny-lès-Beaune 1er Cru Les Talmettes","Simon Bize","Pinot Noir","Unknown","Les Talmettes","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Hart Davis Hart","4/16/2019","OrderId:100001424","Off-site Storage",""
"200004022","0","0200004022","W3866747_1.5L","121.43","1.5L","3866747","Red","2019","Simon Bize Savigny-lès-Beaune 1er Cru Les Talmettes","Simon Bize","Pinot Noir","Unknown","Les Talmettes","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Hart Davis Hart","4/16/2019","OrderId:100001424","Off-site Storage","94-C"
"200004024","0","0200004024","W1508099_1.5L","603.89","1.5L","1508099","Red","1976","Ridge Cabernet-Merlot Monte Bello","Ridge","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Winery Direct","4/15/2019","OrderId:100001426","Kitchen Cooler","45-F"
"200004026","0","0200004026","W3154108_750ml","35.24","750ml","3154108","Red","2017","Rene Rostaing Côte-Rôtie Cuvée Classique Ampodium","Rene Rostaing","Syrah","Cuvée Classique Ampodium","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie","top-shoulder fill","K&L Auctions","5/13/2019","OrderId:100001427","Cellar Room","24-F"
