"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50001165","3152221","Red","6/19/2022","2022","6","19","750ml","Sold","USD","6.89","6.89","5.86","USD","Zachys consignment, June 2022","OrderId:100000485","","Cellar Room","92-F","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"50001166","3152221","Red","10/22/2015","2015","10","22","750ml","Drank from my cellar","USD","6.89","6.89","0","USD","","OrderId:100000485","","Cellar Room","10-A","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"50001167","3152221","Red","7/20/2021","2021","7","20","750ml","Drank from my cellar","USD","6.89","6.89","0","USD","grilled salmon with Ellen","OrderId:100000485","","Cellar Room","05-E","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"50001168","3152221","Red","12/17/2015","2015","12","17","750ml","Drank from my cellar","USD","6.89","6.89","0","USD","","OrderId:100000485","","Cellar Room","30-C","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"50001169","3152221","Red","11/6/2016","2016","11","6","750ml","Drank from my cellar","USD","6.89","6.89","0","USD","","OrderId:100000485","","Kitchen Cooler","","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"50001170","3152221","Red","6/20/2022","2022","6","20","750ml","Sold","USD","6.89","6.89","5.86","USD","Zachys consignment, June 2022","OrderId:100000485","","Off-site Storage","59-F","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"50001171","3152221","Red","6/18/2022","2022","6","18","750ml","Sold","USD","6.89","6.89","5.86","USD","Zachys consignment, June 2022","OrderId:100000485","","Cellar Room","79-F","2016","Château de Panigon","France, Bordeaux, Médoc","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc"
"50001172","442498","Red","12/26/2015","2015","12","26","750ml","Drank from my cellar","USD","173.58","173.58","0","USD","","OrderId:100000486","","Cellar Room","55-B","2004","Bruno Giacosa Barolo Falletto di Serralunga d'Alba","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Falletto di Serralunga d'Alba","Italy","Piedmont","Langhe","Barolo"
"50001173","442498","Red","12/5/2016","2016","12","5","750ml","Drank from my cellar","USD","173.58","173.58","0","USD","","OrderId:100000486","","Off-site Storage","34-A","2004","Bruno Giacosa Barolo Falletto di Serralunga d'Alba","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Falletto di Serralunga d'Alba","Italy","Piedmont","Langhe","Barolo"
"50001174","2648304","Red","10/25/2015","2015","10","25","750ml","Drank from my cellar","USD","13.81","13.81","0","USD","","OrderId:100000487","","Off-site Storage","44-F","2016","Château Marsau","France, Bordeaux, Libournais, Francs Côtes de Bordeaux","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Francs Côtes de Bordeaux"
"50001175","2648304","Red","6/19/2022","2022","6","19","750ml","Sold","USD","13.81","13.81","11.74","USD","Zachys consignment, June 2022","OrderId:100000487","","Kitchen Cooler","","2016","Château Marsau","France, Bordeaux, Libournais, Francs Côtes de Bordeaux","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Francs Côtes de Bordeaux"
"50001176","2595652","Red","8/25/2016","2016","8","25","750ml","Drank from my cellar","USD","157.28","157.28","0","USD","","OrderId:100000488","","Kitchen Cooler","65-B","2013","Sine Qua Non Syrah Le Supplément Eleven Confessions Vineyard","USA, California, Central Coast","Red","Dry","Syrah","Syrah","Le Supplément","Eleven Confessions Vineyard","USA","California","Central Coast","Central Coast"
"50001177","2595652","Red","11/5/2019","2019","11","5","750ml","Drank from my cellar","USD","157.28","157.28","0","USD","","OrderId:100000488","","Cellar Room","23-E","2013","Sine Qua Non Syrah Le Supplément Eleven Confessions Vineyard","USA, California, Central Coast","Red","Dry","Syrah","Syrah","Le Supplément","Eleven Confessions Vineyard","USA","California","Central Coast","Central Coast"
"50001178","1683286","Red","9/16/2023","2023","9","16","750ml","Drank from my cellar","USD","72.34","72.34","0","USD","","OrderId:100000490","","Off-site Storage","36-C","2012","Louis Jadot Gevrey-Chambertin 1er Cru Clos St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50001179","1683286","Red","12/4/2021","2021","12","4","750ml","Drank from my cellar","USD","72.34","72.34","0","USD","","OrderId:100000490","","Cellar Room","84-A","2012","Louis Jadot Gevrey-Chambertin 1er Cru Clos St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50001180","1683286","Red","9/8/2019","2019","9","8","750ml","Drank from my cellar","USD","72.34","72.34","0","USD","","OrderId:100000490","","Cellar Room","34-B","2012","Louis Jadot Gevrey-Chambertin 1er Cru Clos St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50001181","869457","Red","4/11/2016","2016","4","11","750ml","Drank from my cellar","USD","43.26","43.26","0","USD","","OrderId:100000491","","Off-site Storage","13-A","1999","Domaine Bertheau (Pierre et François) Chambolle-Musigny 1er Cru Les Charmes","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Charmes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50001182","869457","Red","7/17/2021","2021","7","17","750ml","Drank from my cellar","USD","43.26","43.26","0","USD","","OrderId:100000491","","Kitchen Cooler","67-C","1999","Domaine Bertheau (Pierre et François) Chambolle-Musigny 1er Cru Les Charmes","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Charmes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50001183","869457","Red","10/19/2016","2016","10","19","750ml","Drank from my cellar","USD","43.26","43.26","0","USD","","OrderId:100000491","","Off-site Storage","","1999","Domaine Bertheau (Pierre et François) Chambolle-Musigny 1er Cru Les Charmes","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Charmes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50001184","869457","Red","10/16/2015","2015","10","16","750ml","Drank from my cellar","USD","43.26","43.26","0","USD","","OrderId:100000491","","Off-site Storage","25-E","1999","Domaine Bertheau (Pierre et François) Chambolle-Musigny 1er Cru Les Charmes","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Charmes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50001185","869457","Red","8/16/2017","2017","8","16","750ml","Drank from my cellar","USD","43.26","43.26","0","USD","","OrderId:100000491","","Off-site Storage","89-C","1999","Domaine Bertheau (Pierre et François) Chambolle-Musigny 1er Cru Les Charmes","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Charmes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"50001186","2625265","Red","6/15/2022","2022","6","15","750ml","Sold","USD","60.51","60.51","51.43","USD","Zachys consignment, June 2022","OrderId:100000492","","Off-site Storage","39-B","2015","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley"
"50001187","2625265","Red","7/13/2016","2016","7","13","750ml","Drank from my cellar","USD","60.51","60.51","0","USD","","OrderId:100000492","","Kitchen Cooler","23-B","2015","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley"
"50001188","1208","Red","6/17/2022","2022","6","17","750ml","Sold","USD","74.10","74.10","62.98","USD","Zachys consignment, June 2022","OrderId:100000493","","Cellar Room","","1989","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe"
"50001189","1208","Red","8/5/2015","2015","8","5","750ml","Drank from my cellar","USD","74.10","74.10","0","USD","","OrderId:100000493","","Kitchen Cooler","02-E","1989","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe"
"50001190","1208","Red","6/19/2022","2022","6","19","750ml","Sold","USD","74.10","74.10","62.98","USD","Zachys consignment, June 2022","OrderId:100000493","","Off-site Storage","38-A","1989","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe"
"50001191","2051","Red","9/17/2015","2015","9","17","750ml","Drank from my cellar","USD","56.82","56.82","0","USD","Dinner at Higgins with Ellen","OrderId:100000494","","Kitchen Cooler","","1998","St. Innocent Pinot Noir Seven Springs Vineyard","USA, Oregon, Willamette Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Seven Springs Vineyard","USA","Oregon","Willamette Valley","Willamette Valley"
"50001192","5320","Red","11/23/2024","2024","11","23","750ml","Drank from my cellar","USD","147.89","147.89","0","USD","","OrderId:100000495","","Cellar Room","96-E","1991","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"50001193","5320","Red","7/5/2015","2015","7","5","750ml","Drank from my cellar","USD","147.89","147.89","0","USD","","OrderId:100000495","","Cellar Room","09-B","1991","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"50001194","528214","Red","2/27/2023","2023","2","27","750ml","Drank from my cellar","USD","32.82","32.82","0","USD","","OrderId:100000496","","Cellar Room","67-A","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50001195","528214","Red","6/15/2022","2022","6","15","750ml","Sold","USD","32.82","32.82","27.90","USD","Zachys consignment, June 2022","OrderId:100000496","","Kitchen Cooler","72-D","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50001196","528214","Red","6/19/2022","2022","6","19","750ml","Sold","USD","32.82","32.82","27.90","USD","Zachys consignment, June 2022","OrderId:100000496","","Cellar Room","27-F","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50001197","528214","Red","4/5/2016","2016","4","5","750ml","Drank from my cellar","USD","32.82","32.82","0","USD","","OrderId:100000496","","Cellar Room","55-E","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50001198","528214","Red","1/26/2018","2018","1","26","750ml","Drank from my cellar","USD","32.82","32.82","0","USD","","OrderId:100000496","","Cellar Room","77-F","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50001199","4778","Red","6/16/2022","2022","6","16","750ml","Sold","USD","72.88","72.88","61.95","USD","Zachys consignment, June 2022","OrderId:100000497","lightly scuffed label","Cellar Room","89-A","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac"
"50001200","4778","Red","7/15/2015","2015","7","15","750ml","Drank from my cellar","USD","72.88","72.88","0","USD","Bordeaux first-growth flight — July 2015","OrderId:100000497","","Off-site Storage","59-F","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac"
"50001201","3050280","Red","5/28/2017","2017","5","28","750ml","Drank from my cellar","USD","47.52","47.52","0","USD","","OrderId:100000499","","Kitchen Cooler","17-F","2016","Rhys Pinot Noir Skyline Vineyard","USA, California, Santa Cruz Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Skyline Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50001202","3050280","Red","10/18/2015","2015","10","18","750ml","Drank from my cellar","USD","47.52","47.52","0","USD","","OrderId:100000499","","Cellar Room","89-E","2016","Rhys Pinot Noir Skyline Vineyard","USA, California, Santa Cruz Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Skyline Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50001203","3050280","Red","8/17/2015","2015","8","17","750ml","Drank from my cellar","USD","47.52","47.52","0","USD","","OrderId:100000499","","Cellar Room","","2016","Rhys Pinot Noir Skyline Vineyard","USA, California, Santa Cruz Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Skyline Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50001204","2061850","Red","3/6/2018","2018","3","6","750ml","Drank from my cellar","USD","23.70","23.70","0","USD","","OrderId:100000500","","Cellar Room","47-F","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50001205","2670644","Red","8/4/2016","2016","8","4","750ml","Drank from my cellar","USD","99.50","99.50","0","USD","","OrderId:100000501","","Cellar Room","","2016","Alpha Omega Era","USA, California, Napa Valley","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Era","Unknown","USA","California","Napa Valley","Napa Valley"
"50001206","2992807","Red","5/14/2024","2024","5","14","750ml","Drank from my cellar","USD","22.40","22.40","0","USD","","OrderId:100000502","","Cellar Room","43-E","2016","Galerie Cabernet Sauvignon Latro","USA, California, Sonoma County, Knights Valley","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Latro","Unknown","USA","California","Sonoma County","Knights Valley"
"50001207","2992807","Red","2/25/2021","2021","2","25","750ml","Drank from my cellar","USD","22.40","22.40","0","USD","","OrderId:100000502","","Cellar Room","89-D","2016","Galerie Cabernet Sauvignon Latro","USA, California, Sonoma County, Knights Valley","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Latro","Unknown","USA","California","Sonoma County","Knights Valley"
