"iNote","iWine","Type","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","TastingDate","Defective","Views","fHelpful","fFavorite","Rating","EventLocation","EventTitle","iEvent","EventDate","EventEndDate","TastingNotes","fLikeIt","CNotes","CScore","LikeVotes","LikePercent","Votes","Comments"
"10000188","15912","Red","2000","Château Magdelaine","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Magdelaine","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","7/15/2021","False","0","","0","93","the cellar room","Right Bank vertical — July 2021","90000032","7/15/2021","7/15/2021","Nose of violets, blackberry, smoked meat. Palate shows structured grip, iron and minerals, polished texture. Outstanding bottle.","","","","","","",""
"10000189","98351","Red","1999","Giacomo Conterno Barolo Riserva Monfortino","Italy, Piedmont, Langhe, Barolo","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva Monfortino","Unknown","Italy","Piedmont","Langhe","Barolo","1/15/2016","False","0","","0","92","the cellar room","Piedmont Riserva tasting — January 2016","90000010","1/15/2016","1/15/2016","Nose of forest floor, violets. Palate shows pretty fruit core, taut tannins. Solid showing.","","","","","","",""
"10000190","98351","Red","1999","Giacomo Conterno Barolo Riserva Monfortino","Italy, Piedmont, Langhe, Barolo","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva Monfortino","Unknown","Italy","Piedmont","Langhe","Barolo","4/15/2018","False","0","","0","89","the cellar room","Piedmont Riserva tasting — April 2018","90000019","4/15/2018","4/15/2018","Nose of forest floor, smoked meat. Palate shows iron and minerals, bright acidity, long savory finish. Pleasant if uncomplicated.","","","","","","",""
"10000191","98351","Red","1999","Giacomo Conterno Barolo Riserva Monfortino","Italy, Piedmont, Langhe, Barolo","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva Monfortino","Unknown","Italy","Piedmont","Langhe","Barolo","1/15/2021","False","0","","0","92","the cellar room","Piedmont Riserva tasting — January 2021","90000030","1/15/2021","1/15/2021","Nose of wet stone, violets. Palate shows structured grip, earthy depth. Better than expected.","","","","","","",""
"10000192","1508099","Red","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","12/24/2016","False","0","","0","91","","","","","","Nose of forest floor, graphite, raspberry. Palate shows earthy depth, long savory finish, bright acidity. Needs more time.","","","","","","",""
"10000193","15079","Red","1989","Château La Mission Haut-Brion","France, Bordeaux, Graves, Pessac-Léognan","Château La Mission Haut-Brion","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan","10/15/2021","False","0","","0","92","the cellar room","Bordeaux first-growth flight — October 2021","90000033","10/15/2021","10/15/2021","Nose of rose petal, blackberry. Palate shows taut tannins, pretty fruit core. Needs more time.","","","","","","",""
"10000194","3152221","Red","2016","Château de Panigon","France, Bordeaux, Médoc","Château de Panigon","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc","11/20/2021","False","0","","0","91","","","","","","Nose of blackberry, iron filings. Palate shows polished texture, bright acidity. Solid showing.","","","","","","",""
"10000195","2992807","Red","2016","Galerie Cabernet Sauvignon Latro","USA, California, Sonoma County, Knights Valley","Galerie","Cabernet Sauvignon","Cabernet Sauvignon","Latro","Unknown","USA","California","Sonoma County","Knights Valley","4/15/2019","False","0","","0","89","the cellar room","California Cab vertical — April 2019","90000023","4/15/2019","4/15/2019","Nose of violets, wet stone. Palate shows pretty fruit core, long savory finish. Needs more time.","","","","","","",""
"10000196","1208","Red","1989","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Château Montrose","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe","7/22/2016","False","0","","0","94","","","","","","Nose of cedar, iron filings, tobacco leaf. Palate shows long savory finish, polished texture. Drinking beautifully.","","","","","","",""
"10000197","824364","Red","2008","Domaine Marquis d'Angerville Volnay 1er Cru Champans","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Domaine Marquis d'Angerville","Pinot Noir","Pinot Noir","Unknown","Champans","France","Burgundy","Côte de Beaune","Volnay 1er Cru","10/11/2016","False","0","","0","91","","","","","","Nose of cedar, wet stone, forest floor. Palate shows earthy depth, bright acidity. Needs more time.","","","","","","",""
"10000198","2475577","Red","2013","Mt. Brave Cabernet Sauvignon","USA, California, Napa Valley, Mt. Veeder","Mt. Brave","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Unknown","USA","California","Napa Valley","Mt. Veeder","1/15/2019","False","0","","0","95","the cellar room","California Cab vertical — January 2019","90000022","1/15/2019","1/15/2019","Nose of blackberry, rose petal, iron filings. Palate shows iron and minerals, long savory finish. Drinking beautifully.","","","","","","",""
"10000199","3746284","Red","2017","Heitz Cellar Cabernet Sauvignon Lot C-91","USA, California, Napa Valley","Heitz Cellar","Cabernet Sauvignon","Cabernet Sauvignon","Lot C-91","Unknown","USA","California","Napa Valley","Napa Valley","1/15/2019","False","0","","0","86","the cellar room","California Cab vertical — January 2019","90000022","1/15/2019","1/15/2019","Past its prime.","","","","","","",""
"10000200","1672093","Red","2011","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","6/19/2022","False","0","","0","93","","","","","","Nose of raspberry, smoked meat, graphite. Palate shows pretty fruit core, polished texture, bright acidity. Better than expected.","","","","","","",""
"10000201","1672093","Red","2011","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","10/18/2022","False","0","","0","91","","","","","","Nose of violets, dark cherry, iron filings. Palate shows pretty fruit core, polished texture. Solid showing.","","","","","","",""
"10000202","122484","Red","1998","Domaine Trapet Latricières-Chambertin","France, Burgundy, Côte de Nuits, Latricières-Chambertin Grand Cru","Domaine Trapet","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Latricières-Chambertin Grand Cru","2/23/2017","False","0","","0","93","","","","","","Nose of rose petal, blackberry, violets. Palate shows structured grip, pretty fruit core. Outstanding bottle.","","","","","","",""
"10000203","769708","Red","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","7/15/2017","False","0","","0","90","the cellar room","Piedmont Riserva tasting — July 2017","90000016","7/15/2017","7/15/2017","Nose of rose petal, smoked meat, cedar. Palate shows structured grip, earthy depth. Solid showing.","","","","","","",""
"10000204","769708","Red","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","7/15/2017","False","0","","0","90","the cellar room","Piedmont Riserva tasting — July 2017","90000016","7/15/2017","7/15/2017","Nose of tobacco leaf, iron filings, rose petal. Palate shows taut tannins, long savory finish. Needs more time.","","","","","","",""
"10000205","1745791","Red","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","3/10/2017","False","0","","0","88","","","","","","Nose of rose petal, forest floor. Palate shows bright acidity, polished texture. Pleasant if uncomplicated.","","","","","","",""
"10000206","3746284","Red","2017","Heitz Cellar Cabernet Sauvignon Lot C-91","USA, California, Napa Valley","Heitz Cellar","Cabernet Sauvignon","Cabernet Sauvignon","Lot C-91","Unknown","USA","California","Napa Valley","Napa Valley","1/15/2019","False","0","","0","95","the cellar room","California Cab vertical — January 2019","90000022","1/15/2019","1/15/2019","Nose of smoked meat, forest floor, wet stone. Palate shows taut tannins, structured grip. Outstanding bottle. One of the best of this wine I've ever had.","","","","","","",""
"10000207","3362010","Red","2017","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","7/9/2023","False","0","","0","88","","","","","","Nose of wet stone, graphite, iron filings. Palate shows iron and minerals, taut tannins, earthy depth. On track.","","","","","","",""
"10000208","3151823","Red","2017","Jonata Winery El Alma de Jonata","USA, California, Central Coast, Ballard Canyon","Jonata Winery","Cabernet Franc","Cabernet Franc","El Alma de Jonata","Unknown","USA","California","Central Coast","Ballard Canyon","10/15/2019","False","0","","0","86","the cellar room","California Cab vertical — October 2019","90000025","10/15/2019","10/15/2019","Past its prime.","","","","","","",""
"10000209","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","7/15/2020","False","0","","0","95","the cellar room","Rousseau retrospective — July 2020","90000028","7/15/2020","7/15/2020","Nose of iron filings, graphite, wet stone. Palate shows iron and minerals, polished texture, structured grip. Drinking beautifully.","","","","","","",""
"10000210","132793","Red","1995","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Heitz Cellar","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville","4/15/2019","False","0","","0","90","the cellar room","California Cab vertical — April 2019","90000023","4/15/2019","4/15/2019","Nose of cedar, dark cherry, forest floor. Palate shows polished texture, iron and minerals, bright acidity. Needs more time.","","","","","","",""
"10000211","528214","Red","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","8/28/2020","False","0","","0","94","","","","","","Nose of graphite, dark cherry. Palate shows pretty fruit core, earthy depth. Outstanding bottle.","","","","","","",""
"10000212","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2021","False","0","","0","94","the cellar room","Bordeaux first-growth flight — October 2021","90000033","10/15/2021","10/15/2021","Nose of graphite, raspberry, iron filings. Palate shows structured grip, iron and minerals, bright acidity. Hits its stride.","","","","","","",""
"10000213","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2017","False","0","","0","90","the cellar room","Bordeaux first-growth flight — October 2017","90000017","10/15/2017","10/15/2017","Nose of violets, blackberry. Palate shows iron and minerals, long savory finish. Solid showing.","","","","","","",""
"10000214","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","4/15/2017","False","0","","0","93","the cellar room","Bordeaux first-growth flight — April 2017","90000015","4/15/2017","4/15/2017","Nose of violets, forest floor. Palate shows long savory finish, earthy depth. Hits its stride.","","","","","","",""
"10000215","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","4/15/2017","False","0","","0","87","the cellar room","Bordeaux first-growth flight — April 2017","90000015","4/15/2017","4/15/2017","Tired and sloppy.","","","","","","",""
"10000216","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2017","False","0","","0","89","the cellar room","Bordeaux first-growth flight — October 2017","90000017","10/15/2017","10/15/2017","Nose of tobacco leaf, raspberry, smoked meat. Palate shows earthy depth, bright acidity, iron and minerals. Pleasant if uncomplicated.","","","","","","",""
"10000217","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","10/15/2016","False","0","","0","93","the cellar room","Burgundy GC night — October 2016","90000013","10/15/2016","10/15/2016","Nose of tobacco leaf, iron filings, forest floor. Palate shows polished texture, pretty fruit core. Drinking beautifully.","","","","","","",""
"10000218","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","7/15/2023","False","0","","0","92","the cellar room","Rousseau retrospective — July 2023","90000040","7/15/2023","7/15/2023","Nose of wet stone, forest floor, smoked meat. Palate shows earthy depth, polished texture, iron and minerals. Solid showing.","","","","","","",""
