"iWine","iPurchase","PurchaseDate","DeliveryDate","StoreName","Currency","ExchangeRate","Price","NativePrice","NativePriceCurrency","Quantity","Remaining","OrderNumber","Delivered","Size","Vintage","Wine","Locale","Type","Color","Category","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"1544203","100000777","9/8/2016","11/22/2016","Total Wine","USD","1","113.07","113.07","USD","1","0","OrderId:100000777","True","750ml","2011","Domaine Michel Lafarge Volnay 1er Cru Clos du Château des Ducs","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Domaine Michel Lafarge","Pinot Noir","Pinot Noir","Unknown","Clos du Château des Ducs","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"523883","100000778","9/9/2016","10/30/2016","Acker Merrall","USD","1","363.29","363.29","USD","1","0","OrderId:100000778","True","750ml","1964","Giacomo Conterno Barolo Riserva","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva","Unknown","Italy","Piedmont","Langhe","Barolo"
"15079","100000779","9/19/2016","11/18/2016","Zachys","USD","1","73.70","73.70","USD","1","0","OrderId:100000779","True","750ml","1989","Château La Mission Haut-Brion","France, Bordeaux, Graves, Pessac-Léognan","Red","Red","Dry","Château La Mission Haut-Brion","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan"
"87134","100000780","9/5/2016","9/14/2016","K&L Auctions","USD","1","18.16","18.16","USD","1","1","OrderId:100000780","True","750ml","1990","A. Rafanelli Zinfandel","USA, California, Sonoma County, Dry Creek Valley","Red","Red","Dry","A. Rafanelli","Zinfandel","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Dry Creek Valley"
"1738775","100000781","9/3/2016","10/30/2016","Wally's","USD","1","52.01","52.01","USD","3","3","OrderId:100000781","True","750ml","2010","Bartolo Mascarello Barolo","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo"
"15079","100000782","9/27/2016","6/5/2018","Garagiste","USD","1","73.31","73.31","USD","5","1","OrderId:100000782","True","750ml","1989","Château La Mission Haut-Brion","France, Bordeaux, Graves, Pessac-Léognan","Red","Red","Dry","Château La Mission Haut-Brion","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan"
"834267","100000783","9/14/2016","12/12/2016","Acker Merrall","USD","1","140.56","140.56","USD","1","0","OrderId:100000783","True","750ml","1989","Domaine Ponsot Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Red","Red","Dry","Domaine Ponsot","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru"
"206267","100000784","9/8/2016","9/30/2016","Garagiste","USD","1","376.54","376.54","USD","1","1","OrderId:100000784","True","750ml","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Red","Dry","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco"
"3533285","100000785","9/16/2016","11/26/2016","K&L Auctions","USD","1","42.55","42.55","USD","2","1","OrderId:100000785","True","750ml","2016","Giovanni Rosso Barolo Cerretta","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giovanni Rosso","Nebbiolo","Nebbiolo","Unknown","Cerretta","Italy","Piedmont","Langhe","Barolo"
"4808007","100000786","9/24/2016","11/26/2016","K&L Wine Merchants","USD","1","32.14","32.14","USD","1","0","OrderId:100000786","True","750ml","2016","René-Henri Coutier Champagne Grand Cru Blanc de Blancs La Pierre aux Larrons","France, Champagne, Champagne Grand Cru","White - Sparkling","White","Sparkling","René-Henri Coutier","Chardonnay","Chardonnay","Blanc de Blancs","La Pierre aux Larrons","France","Champagne","Unknown","Champagne Grand Cru"
"1312854","100000787","9/6/2016","12/4/2016","WineBid","USD","1","53.90","53.90","USD","2","2","OrderId:100000787","True","750ml","2008","Bruno Giacosa Barolo Falletto","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Bruno Giacosa","Nebbiolo","Nebbiolo","Unknown","Falletto","Italy","Piedmont","Langhe","Barolo"
"5949","100000788","9/12/2016","11/9/2016","Zachys","USD","1","171.55","171.55","USD","1","0","OrderId:100000788","True","750ml","1986","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Red","Dry","Heitz Cellar","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"2030020","100000789","9/8/2016","9/2/2018","Total Wine","USD","1","254.26","254.26","USD","1","0","OrderId:100000789","True","750ml","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru"
"528214","100000790","9/7/2016","12/3/2016","K&L Auctions","USD","1","35.12","35.12","USD","1","0","OrderId:100000790","True","750ml","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"2062585","100000791","9/16/2016","9/29/2016","WineBid","USD","1","140.85","140.85","USD","2","1","OrderId:100000791","True","750ml","2013","Domaine Jamet Côte-Rôtie","France, Rhône, Northern Rhône, Côte-Rôtie","Red","Red","Dry","Domaine Jamet","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie"
"28520","100000792","9/1/2016","10/2/2016","Total Wine","USD","1","274.44","274.44","USD","8","3","OrderId:100000792","True","750ml","1999","Giacomo Conterno Barolo Cascina Francia","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Unknown","Cascina Francia","Italy","Piedmont","Langhe","Barolo"
"1208","100000793","9/23/2016","10/13/2016","Spectrum Wine Auctions","USD","1","66.76","66.76","USD","1","0","OrderId:100000793","True","750ml","1989","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Red","Red","Dry","Château Montrose","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe"
"442498","100000794","9/25/2016","12/17/2016","Storyteller","USD","1","161.19","161.19","USD","1","0","OrderId:100000794","True","750ml","2004","Bruno Giacosa Barolo Falletto di Serralunga d'Alba","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Bruno Giacosa","Nebbiolo","Nebbiolo","Unknown","Falletto di Serralunga d'Alba","Italy","Piedmont","Langhe","Barolo"
"1436116","100000795","9/6/2016","9/30/2016","Hart Davis Hart","USD","1","70.91","70.91","USD","3","3","OrderId:100000795","True","750ml","2009","Vietti Barolo Brunate","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Brunate","Italy","Piedmont","Langhe","Barolo"
"2039652","100000796","9/2/2016","11/4/2016","Premier Cru","USD","1","42.25","42.25","USD","1","0","OrderId:100000796","True","750ml","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"2288680","100000797","9/20/2016","7/29/2018","Chambers Street","USD","1","38.79","38.79","USD","6","4","OrderId:100000797","True","750ml","2014","Domaine Henri Gouges Nuits-Saint-Georges 1er Cru Les Pruliers","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Domaine Henri Gouges","Pinot Noir","Pinot Noir","Unknown","Les Pruliers","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"3558306","100000798","9/24/2016","10/16/2016","K&L Auctions","USD","1","65.42","65.42","USD","3","0","OrderId:100000798","True","750ml","2012","Bollinger Champagne La Grande Année Rosé","France, Champagne","Rosé - Sparkling","Red","Dry","Bollinger","Champagne Blend","Champagne Blend","La Grande Année Rosé","Unknown","France","Champagne","Unknown","Champagne"
"325078","100000799","9/12/2016","10/2/2016","Zachys","USD","1","72.81","72.81","USD","1","0","OrderId:100000799","True","750ml","2005","Paul Jaboulet Aîné Hermitage La Chapelle","France, Rhône, Northern Rhône, Hermitage","Red","Red","Dry","Paul Jaboulet Aîné","Syrah","Syrah","La Chapelle","Unknown","France","Rhône","Northern Rhône","Hermitage"
"2007640","100000800","9/8/2016","12/3/2016","Acker Merrall","USD","1","35.19","35.19","USD","12","9","OrderId:100000800","True","750ml","2013","Domaine Robert Chevillon Nuits-Saint-Georges 1er Cru Les Chaignots","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Domaine Robert Chevillon","Pinot Noir","Pinot Noir","Unknown","Les Chaignots","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"1728017","100000801","9/3/2016","6/16/2017","Winery Direct","USD","1","44.08","44.08","USD","7","5","OrderId:100000801","True","750ml","2012","Rhys Pinot Noir Family Farm Vineyard","USA, California, San Francisco Bay, San Mateo County","Red","Red","Dry","Rhys","Pinot Noir","Pinot Noir","Unknown","Family Farm Vineyard","USA","California","San Francisco Bay","San Mateo County"
"496195","100000802","9/6/2016","11/12/2016","Hart Davis Hart","USD","1","49.19","49.19","USD","1","1","OrderId:100000802","True","750ml","2006","Domaine Bruno Clair Savigny-lès-Beaune 1er Cru La Dominode","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","La Dominode","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"4196725","100000803","9/25/2016","12/5/2016","Wally's","USD","1","49.41","49.41","USD","3","1","OrderId:100000803","True","750ml","2012","Louis Jadot Gevrey-Chambertin 1er Cru Lavaux St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Louis Jadot","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Lavaux St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"1600852","100000804","10/3/2016","11/16/2016","K&L Auctions","USD","1","131.69","131.69","USD","1","0","OrderId:100000804","True","1.5L","2012","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"2921866","100000805","10/20/2016","10/27/2016","Zachys","USD","1","70.82","70.82","USD","2","1","OrderId:100000805","True","750ml","2016","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"2288680","100000806","10/26/2016","11/20/2016","Spectrum Wine Auctions","USD","1","29.94","29.94","USD","3","2","OrderId:100000806","True","750ml","2014","Domaine Henri Gouges Nuits-Saint-Georges 1er Cru Les Pruliers","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Domaine Henri Gouges","Pinot Noir","Pinot Noir","Unknown","Les Pruliers","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"8353","100000807","10/18/2016","1/14/2017","Acker Merrall","USD","1","115.10","115.10","USD","2","2","OrderId:100000807","True","750ml","1998","Rene Rostaing Côte-Rôtie La Landonne","France, Rhône, Northern Rhône, Côte-Rôtie","Red","Red","Dry","Rene Rostaing","Syrah","Syrah","Unknown","La Landonne","France","Rhône","Northern Rhône","Côte-Rôtie"
"2875904","100000808","10/16/2016","12/19/2016","WineBid","USD","1","140.02","140.02","USD","2","1","OrderId:100000808","True","750ml","2016","Domaine Dujac Morey-Saint-Denis","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Red","Red","Dry","Domaine Dujac","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis"
"1175","100000809","10/10/2016","11/4/2016","Hart Davis Hart","USD","1","64.32","64.32","USD","2","0","OrderId:100000809","True","750ml","1989","Château Léoville Las Cases","France, Bordeaux, Médoc, Saint-Julien","Red","Red","Dry","Château Léoville Las Cases","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Julien"
"3784822","100000810","10/24/2016","1/7/2017","Liner & Elsen","USD","1","83.52","83.52","USD","1","1","OrderId:100000810","True","750ml","2016","Claire Hill Côtes du Rhône-Brézème","France, Rhône, Northern Rhône, Côtes du Rhône-Brézème","Red","Red","Dry","Claire Hill","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Côtes du Rhône-Brézème"
"3046638","100000811","10/4/2016","12/9/2016","Hart Davis Hart","USD","1","27.99","27.99","USD","1","0","OrderId:100000811","True","750ml","2016","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley"
"2611984","100000812","10/27/2016","1/5/2017","Hart Davis Hart","USD","1","119.67","119.67","USD","5","2","OrderId:100000812","True","750ml","2013","Château des Tours Côtes du Rhône Reserve","France, Rhône, Southern Rhône, Côtes du Rhône","Red","Red","Dry","Château des Tours","Red Rhone Blend","Red Rhone Blend","Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône"
"1608","100000813","10/23/2016","1/18/2017","Hart Davis Hart","USD","1","128.97","128.97","USD","5","3","OrderId:100000813","True","750ml","1986","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"2892930","100000814","10/18/2016","12/21/2016","Spectrum Wine Auctions","USD","1","118.90","118.90","USD","3","1","OrderId:100000814","True","750ml","2016","Domaine Bruno Clair Bonnes Mares","France, Burgundy, Côte de Nuits, Bonnes Mares Grand Cru","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Bonnes Mares Grand Cru"
"3916398","100000815","10/14/2016","10/21/2016","Acker Merrall","USD","1","121.38","121.38","USD","1","0","OrderId:100000815","True","750ml","2007","Bollinger Champagne R.D. Extra Brut","France, Champagne","White - Sparkling","White","Sparkling","Bollinger","Champagne Blend","Champagne Blend","R.D. Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"528214","100000816","10/8/2016","11/11/2016","Acker Merrall","USD","1","34.81","34.81","USD","4","2","OrderId:100000816","True","750ml","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"442498","100000817","10/23/2016","12/31/2016","Storyteller","USD","1","176.46","176.46","USD","4","2","OrderId:100000817","True","750ml","2004","Bruno Giacosa Barolo Falletto di Serralunga d'Alba","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Bruno Giacosa","Nebbiolo","Nebbiolo","Unknown","Falletto di Serralunga d'Alba","Italy","Piedmont","Langhe","Barolo"
"2744378","100000818","10/14/2016","12/28/2016","WineBid","USD","1","65.66","65.66","USD","2","0","OrderId:100000818","True","750ml","2015","Williams Selyem Pinot Noir Precious Mountain Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Precious Mountain Vineyard","USA","California","Sonoma County","Sonoma Coast"
"3101999","100000819","10/5/2016","12/24/2016","Winery Direct","USD","1","54.95","54.95","USD","3","0","OrderId:100000819","True","750ml","2017","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Red","Red","Dry","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley"
"2030594","100000820","10/11/2016","1/2/2017","Storyteller","USD","1","45.02","45.02","USD","1","1","OrderId:100000820","True","750ml","2013","Domaine Bruno Clair Savigny-lès-Beaune 1er Cru La Dominode","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","La Dominode","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"368","100000821","10/23/2016","12/10/2016","WineBid","USD","1","50.94","50.94","USD","2","1","OrderId:100000821","True","750ml","1997","Pride Mountain Vineyards Cabernet Sauvignon Reserve","USA, California, Napa Valley","Red","Red","Dry","Pride Mountain Vineyards","Cabernet Sauvignon","Cabernet Sauvignon","Reserve","Unknown","USA","California","Napa Valley","Napa Valley"
"1208","100000822","10/15/2016","10/28/2016","K&L Auctions","USD","1","66.98","66.98","USD","7","2","OrderId:100000822","True","750ml","1989","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Red","Red","Dry","Château Montrose","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe"
"202851","100000823","10/16/2016","11/21/2016","Garagiste","USD","1","79.81","79.81","USD","3","2","OrderId:100000823","True","750ml","1989","Robert Michel Cornas La Geynale","France, Rhône, Northern Rhône, Cornas","Red","Red","Dry","Robert Michel","Syrah","Syrah","Unknown","La Geynale","France","Rhône","Northern Rhône","Cornas"
"5058701","100000824","10/19/2016","11/2/2016","K&L Auctions","USD","1","38.11","38.11","USD","1","0","OrderId:100000824","True","750ml","1001","Wolves Above / Kelley Fox Wines Blueberry Wine (2023 Edition)","USA, Oregon","Fruit/Vegetable Wine","Other","Other","Wolves Above / Kelley Fox Wines","Blueberry","Blueberry","Blueberry Wine (2023 Edition)","Unknown","USA","Oregon","Unknown","Oregon"
